SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,PromotionKey,CurrencyKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,CarrierTrackingNumber,CustomerPONumber,RevisionNumber
SO48867,1,15451,373,20181210,20181220,20181217,1,100,7,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48868,1,19320,339,20181210,20181220,20181217,1,100,7,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48869,1,23314,371,20181210,20181220,20181217,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48870,1,23316,371,20181210,20181220,20181217,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48871,1,20736,360,20181210,20181220,20181217,1,19,6,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48872,1,15483,335,20181210,20181220,20181217,1,100,4,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48873,1,15499,323,20181210,20181220,20181217,1,100,1,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48874,1,13970,360,20181210,20181220,20181217,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48875,1,24922,381,20181210,20181220,20181217,1,6,9,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48876,1,26588,335,20181210,20181220,20181217,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48877,1,26657,329,20181210,20181220,20181217,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48878,1,17715,375,20181211,20181221,20181218,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48879,1,12526,362,20181211,20181221,20181218,2,98,10,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48880,1,13746,368,20181211,20181221,20181218,1,100,4,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48881,1,23324,371,20181211,20181221,20181218,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48882,1,26801,362,20181211,20181221,20181218,2,100,4,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48883,1,13528,356,20181211,20181221,20181218,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48884,1,24921,389,20181211,20181221,20181218,1,6,9,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48885,1,17755,371,20181212,20181222,20181219,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48886,1,12473,352,20181212,20181222,20181219,1,98,10,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48887,1,26811,356,20181212,20181222,20181219,1,100,4,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48888,1,15482,329,20181212,20181222,20181219,1,100,4,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48889,1,26711,362,20181212,20181222,20181219,2,100,4,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48890,1,13618,358,20181212,20181222,20181219,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48891,1,13650,360,20181212,20181222,20181219,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48892,1,17714,389,20181213,20181223,20181220,1,100,7,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48893,1,17772,377,20181213,20181223,20181220,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48894,1,19034,383,20181213,20181223,20181220,1,100,8,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48895,1,19418,383,20181213,20181223,20181220,1,98,10,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48896,1,17632,373,20181213,20181223,20181220,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48897,1,16540,377,20181213,20181223,20181220,1,100,8,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48898,1,13856,373,20181213,20181223,20181220,1,100,4,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48899,1,23313,373,20181213,20181223,20181220,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48900,1,26734,358,20181213,20181223,20181220,1,100,1,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48901,1,13960,352,20181213,20181223,20181220,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48902,1,13966,358,20181213,20181223,20181220,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48903,1,26653,343,20181213,20181223,20181220,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48904,1,12492,362,20181214,20181224,20181221,2,98,10,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48905,1,26814,362,20181214,20181224,20181221,2,100,1,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48906,1,26705,356,20181214,20181224,20181221,1,100,4,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48907,1,26727,362,20181214,20181224,20181221,2,100,1,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48908,1,13626,362,20181214,20181224,20181221,2,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48909,1,13953,352,20181214,20181224,20181221,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48910,1,16587,377,20181215,20181225,20181222,1,100,8,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48911,1,20880,335,20181215,20181225,20181222,1,98,10,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48912,1,20841,329,20181215,20181225,20181222,1,100,8,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48913,1,23412,369,20181215,20181225,20181222,2,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48914,1,26735,356,20181215,20181225,20181222,1,100,1,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48915,1,15481,335,20181215,20181225,20181222,1,100,4,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48916,1,13616,358,20181215,20181225,20181222,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48917,1,13636,356,20181215,20181225,20181222,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48918,1,13638,362,20181215,20181225,20181222,2,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48919,1,26658,327,20181215,20181225,20181222,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48920,1,12275,354,20181216,20181226,20181223,1,100,8,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48921,1,12560,360,20181216,20181226,20181223,1,98,10,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48922,1,15095,368,20181216,20181226,20181223,1,100,7,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48923,1,14298,383,20181216,20181226,20181223,1,100,4,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48924,1,26040,368,20181216,20181226,20181223,1,19,6,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48925,1,15480,325,20181216,20181226,20181223,1,100,4,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48926,1,23117,373,20181216,20181226,20181223,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48927,1,26703,362,20181216,20181226,20181223,2,100,1,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48928,1,15502,333,20181216,20181226,20181223,1,100,1,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48929,1,13526,352,20181216,20181226,20181223,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48930,1,15086,371,20181216,20181226,20181223,1,100,7,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48931,1,19382,387,20181217,20181227,20181224,1,98,10,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48932,1,14297,385,20181217,20181227,20181224,1,100,4,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48933,1,26694,362,20181217,20181227,20181224,2,100,1,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48934,1,26710,354,20181217,20181227,20181224,1,100,4,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48935,1,15518,331,20181217,20181227,20181224,1,100,4,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48936,1,13644,352,20181217,20181227,20181224,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48937,1,13529,352,20181217,20181227,20181224,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48938,1,17720,373,20181218,20181228,20181225,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48939,1,15462,369,20181218,20181228,20181225,2,100,7,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48940,1,20835,325,20181218,20181228,20181225,1,100,8,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48941,1,26013,369,20181218,20181228,20181225,2,19,6,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48942,1,26728,362,20181218,20181228,20181225,2,100,4,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48943,1,13973,352,20181218,20181228,20181225,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48944,1,25010,383,20181218,20181228,20181225,1,6,9,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48945,1,17644,370,20181219,20181229,20181226,1,98,10,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48946,1,26725,358,20181219,20181229,20181226,1,100,1,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48947,1,13957,352,20181219,20181229,20181226,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48948,1,13974,354,20181219,20181229,20181226,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48949,1,26591,335,20181219,20181229,20181226,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48950,1,12486,358,20181220,20181230,20181227,1,98,10,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48951,1,29388,352,20181220,20181230,20181227,1,100,7,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48952,1,15093,368,20181220,20181230,20181227,1,100,7,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48953,1,23413,370,20181220,20181230,20181227,1,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48954,1,26724,362,20181220,20181230,20181227,2,100,1,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48955,1,13645,358,20181220,20181230,20181227,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48956,1,13968,356,20181220,20181230,20181227,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48957,1,20836,333,20181221,20181231,20181228,1,100,8,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48958,1,23310,377,20181221,20181231,20181228,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48959,1,23417,375,20181221,20181231,20181228,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48960,1,26726,354,20181221,20181231,20181228,1,100,1,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48961,1,13619,358,20181221,20181231,20181228,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48962,1,13649,362,20181221,20181231,20181228,2,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48963,1,25011,383,20181221,20181231,20181228,1,6,9,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48964,1,16824,371,20181222,20190101,20181229,1,100,8,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48965,1,19030,389,20181222,20190101,20181229,1,100,8,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48966,1,17639,373,20181222,20190101,20181229,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48967,1,14292,387,20181222,20190101,20181229,1,100,4,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48968,1,13742,371,20181222,20190101,20181229,1,100,1,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48969,1,23320,379,20181222,20190101,20181229,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48970,1,26529,385,20181222,20190101,20181229,1,19,6,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48971,1,13625,362,20181222,20190101,20181229,2,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48972,1,13629,360,20181222,20190101,20181229,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48973,1,26656,337,20181222,20190101,20181229,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48974,1,17717,375,20181223,20190102,20181230,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48975,1,17739,387,20181223,20190102,20181230,1,100,7,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48976,1,12404,354,20181223,20190102,20181230,1,98,10,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48977,1,20842,321,20181223,20190102,20181230,1,100,8,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48978,1,14290,387,20181223,20190102,20181230,1,100,1,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48979,1,13855,375,20181223,20190102,20181230,1,100,4,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48980,1,23322,369,20181223,20190102,20181230,2,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48981,1,23348,368,20181223,20190102,20181230,1,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48982,1,15484,323,20181223,20190102,20181230,1,100,4,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48983,1,15500,333,20181223,20190102,20181230,1,100,4,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48984,1,13632,354,20181223,20190102,20181230,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48985,1,13646,360,20181223,20190102,20181230,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48986,1,26651,325,20181223,20190102,20181230,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48987,1,26655,321,20181223,20190102,20181230,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48988,1,16565,370,20181224,20190103,20181231,1,100,8,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48989,1,29364,360,20181224,20190103,20181231,1,100,7,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48990,1,12559,362,20181224,20190103,20181231,2,98,10,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO48991,1,12291,354,20181224,20190103,20181231,1,100,8,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48992,1,13862,379,20181224,20190103,20181231,1,100,4,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48993,1,23410,377,20181224,20190103,20181231,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO48994,1,15506,325,20181224,20190103,20181231,1,100,4,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48995,1,28885,354,20181225,20190104,20190101,1,100,7,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO48996,1,14334,387,20181225,20190104,20190101,1,100,1,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO48997,1,13854,369,20181225,20190104,20190101,2,100,4,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO48998,1,26661,333,20181225,20190104,20190101,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO48999,1,15463,377,20181226,20190105,20190102,1,100,7,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49000,1,12460,360,20181226,20190105,20190102,1,98,10,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49001,1,29380,356,20181226,20190105,20190102,1,100,7,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO49002,1,23323,371,20181226,20190105,20190102,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49003,1,23325,369,20181226,20190105,20190102,2,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49004,1,23420,370,20181226,20190105,20190102,1,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49005,1,26723,362,20181226,20190105,20190102,2,100,4,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49006,1,13633,360,20181226,20190105,20190102,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49007,1,13637,362,20181226,20190105,20190102,2,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49008,1,26660,331,20181226,20190105,20190102,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49009,1,20890,333,20181227,20190106,20190103,1,98,10,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49010,1,23416,369,20181227,20190106,20190103,2,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49011,1,26698,358,20181227,20190106,20190103,1,100,4,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49012,1,16572,368,20181228,20190107,20190104,1,100,8,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49013,1,13745,370,20181228,20190107,20190104,1,100,1,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49014,1,23331,368,20181228,20190107,20190104,1,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49015,1,13965,352,20181228,20190107,20190104,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO49016,1,13971,358,20181228,20190107,20190104,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49017,1,17744,375,20181229,20190108,20190105,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49018,1,17747,371,20181229,20190108,20190105,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49019,1,17782,371,20181229,20190108,20190105,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49020,1,19035,385,20181229,20190108,20190105,1,100,8,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO49021,1,13744,371,20181229,20190108,20190105,1,100,1,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49022,1,23116,377,20181229,20190108,20190105,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49023,1,26589,329,20181229,20190108,20190105,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49024,1,26654,341,20181229,20190108,20190105,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49025,1,19319,333,20181230,20190109,20190106,1,100,7,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49026,1,16549,370,20181230,20190109,20190106,1,100,8,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49027,1,15501,325,20181230,20190109,20190106,1,100,4,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49028,1,13648,360,20181230,20190109,20190106,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49029,1,25020,383,20181230,20190109,20190106,1,6,9,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO49030,1,23119,375,20181230,20190109,20190106,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49031,1,29389,362,20181231,20190110,20190107,2,100,7,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49032,1,15085,368,20181231,20190110,20190107,1,100,7,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49033,1,13747,375,20181231,20190110,20190107,1,100,1,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49034,1,23321,368,20181231,20190110,20190107,1,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49035,1,23343,375,20181231,20190110,20190107,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49036,1,26731,360,20181231,20190110,20190107,1,100,4,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49037,1,20708,356,20181231,20190110,20190107,1,19,6,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO49038,1,21138,360,20181231,20190110,20190107,1,19,6,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49171,1,13865,375,20190101,20190111,20190108,1,100,4,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49172,1,13885,368,20190101,20190111,20190108,1,100,1,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49173,1,14047,352,20190101,20190111,20190108,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO49174,1,14049,354,20190101,20190111,20190108,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO49175,1,23431,370,20190101,20190111,20190108,1,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49176,1,27054,356,20190101,20190111,20190108,1,100,4,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO49177,1,27064,354,20190101,20190111,20190108,1,100,1,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO49178,1,14342,387,20190101,20190111,20190108,1,100,1,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO49179,1,14365,381,20190101,20190111,20190108,1,100,4,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO49180,1,26744,333,20190101,20190111,20190108,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49181,1,17890,375,20190102,20190112,20190109,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49182,1,16830,369,20190102,20190112,20190109,2,100,8,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49183,1,16944,370,20190102,20190112,20190109,1,100,8,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49184,1,14129,362,20190102,20190112,20190109,2,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49185,1,14134,362,20190102,20190112,20190109,2,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49186,1,23526,370,20190102,20190112,20190109,1,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49187,1,23545,379,20190102,20190112,20190109,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49188,1,26815,358,20190102,20190112,20190109,1,100,1,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49189,1,15525,341,20190102,20190112,20190109,1,100,4,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49190,1,25033,383,20190102,20190112,20190109,1,6,9,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO49191,1,19435,387,20190103,20190113,20190110,1,98,10,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO49192,1,19040,387,20190103,20190113,20190110,1,100,8,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO49193,1,29390,360,20190103,20190113,20190110,1,100,7,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49194,1,20922,335,20190103,20190113,20190110,1,98,10,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49195,1,20845,321,20190103,20190113,20190110,1,100,8,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49196,1,12386,354,20190103,20190113,20190110,1,100,8,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO49197,1,29415,360,20190103,20190113,20190110,1,100,7,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49198,1,26662,343,20190103,20190113,20190110,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49199,1,26667,337,20190103,20190113,20190110,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49200,1,17889,368,20190104,20190114,20190111,1,98,10,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49201,1,17795,370,20190104,20190114,20190111,1,98,10,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49202,1,17829,375,20190104,20190114,20190111,1,98,10,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49203,1,19343,331,20190104,20190114,20190111,1,100,7,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49204,1,14103,352,20190104,20190114,20190111,1,6,9,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO49205,1,14130,358,20190104,20190114,20190111,1,6,9,1,2049,0982,2049,0982,,0000,0,1105,81,1105,81,2049
SO49206,1,23423,375,20190104,20190114,20190111,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49207,1,23432,369,20190104,20190114,20190111,2,6,9,1,2443,35,2443,35,,0000,0,1518,7864,1518,7864,2443
SO49208,1,23531,375,20190104,20190114,20190111,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49209,1,23541,371,20190104,20190114,20190111,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49210,1,21331,356,20190104,20190114,20190111,1,19,6,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO49211,1,27020,354,20190104,20190114,20190111,1,100,4,1,2071,4196,2071,4196,,0000,0,1117,8559,1117,8559,2071
SO49212,1,14337,387,20190104,20190114,20190111,1,100,1,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO49213,1,25034,387,20190104,20190114,20190111,1,6,9,1,1000,4375,1000,4375,,0000,0,605,6492,605,6492,1000
SO49214,1,23575,379,20190104,20190114,20190111,1,6,9,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
SO49215,1,15521,325,20190104,20190114,20190111,1,100,4,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49216,1,26749,327,20190104,20190114,20190111,1,6,9,1,782,99,782,99,,0000,0,486,7066,486,7066,782
SO49217,1,15637,377,20190105,20190115,20190112,1,100,7,1,2181,5625,2181,5625,,0000,0,1320,6838,1320,6838,2181
