SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,PromotionKey,CurrencyKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,CarrierTrackingNumber,CustomerPONumber,RevisionNumber
SO58276,1,19412,599,20191020,20191030,20191027,1,100,1,1,539,99,539,99,,0000,0,294,5797,294,5797,539
SO58276,2,19412,478,20191020,20191030,20191027,1,100,1,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO58276,3,19412,473,20191020,20191030,20191027,1,100,1,1,63,5,63,5,,0000,0,23,749,23,749,63
SO58276,4,19412,477,20191020,20191030,20191027,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58277,1,12380,225,20191020,20191030,20191027,1,98,10,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO58277,2,12380,577,20191020,20191030,20191027,2,98,10,1,1214,85,1214,85,,0000,0,755,1508,755,1508,1214
SO58278,1,13076,357,20191020,20191030,20191027,2,6,9,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO58278,2,13076,487,20191020,20191030,20191027,1,6,9,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO58278,3,13076,488,20191020,20191030,20191027,1,6,9,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO58279,1,13082,353,20191020,20191030,20191027,1,6,9,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO58279,2,13082,487,20191020,20191030,20191027,1,6,9,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO58279,3,13082,484,20191020,20191030,20191027,1,6,9,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO58280,1,24352,576,20191020,20191030,20191027,1,100,1,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO58280,2,24352,481,20191020,20191030,20191027,2,100,1,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO58281,1,22131,584,20191020,20191030,20191027,1,100,4,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO58281,2,22131,538,20191020,20191030,20191027,1,100,4,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO58282,1,21400,584,20191020,20191030,20191027,1,19,6,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO58282,2,21400,477,20191020,20191030,20191027,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58282,3,21400,479,20191020,20191030,20191027,1,19,6,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO58282,4,21400,471,20191020,20191030,20191027,1,19,6,1,63,5,63,5,,0000,0,23,749,23,749,63
SO58283,1,22133,604,20191020,20191030,20191027,1,100,1,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO58283,2,22133,477,20191020,20191030,20191027,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58283,3,22133,479,20191020,20191030,20191027,1,100,1,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO58283,4,22133,480,20191020,20191030,20191027,1,100,1,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58284,1,21589,606,20191020,20191030,20191027,1,19,6,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO58285,1,18855,386,20191020,20191030,20191027,1,19,6,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO58285,2,18855,214,20191020,20191030,20191027,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58286,1,23983,382,20191020,20191030,20191027,1,98,10,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO58286,2,23983,539,20191020,20191030,20191027,1,98,10,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO58286,3,23983,231,20191020,20191030,20191027,1,98,10,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO58287,1,26824,604,20191020,20191030,20191027,1,98,10,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO58287,2,26824,529,20191020,20191030,20191027,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58287,3,26824,538,20191020,20191030,20191027,1,98,10,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO58287,4,26824,480,20191020,20191030,20191027,1,98,10,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58288,1,12492,361,20191021,20191031,20191028,1,98,10,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO58288,2,12492,478,20191021,20191031,20191028,1,98,10,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO58288,3,12492,217,20191021,20191031,20191028,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58289,1,16185,539,20191021,20191031,20191028,1,6,9,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO58290,1,15812,536,20191021,20191031,20191028,1,6,9,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO58290,2,15812,528,20191021,20191031,20191028,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58290,3,15812,214,20191021,20191031,20191028,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58290,4,15812,482,20191021,20191031,20191028,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO58291,1,16626,536,20191021,20191031,20191028,1,6,9,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO58291,2,16626,528,20191021,20191031,20191028,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58292,1,18325,528,20191021,20191031,20191028,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58292,2,18325,536,20191021,20191031,20191028,1,6,9,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO58292,3,18325,222,20191021,20191031,20191028,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58293,1,24893,538,20191021,20191031,20191028,1,6,9,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO58293,2,24893,480,20191021,20191031,20191028,1,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58294,1,16738,485,20191021,20191031,20191028,1,6,9,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO58294,2,16738,225,20191021,20191031,20191028,1,6,9,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO58295,1,20212,538,20191021,20191031,20191028,1,6,9,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO58295,2,20212,480,20191021,20191031,20191028,1,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58296,1,19676,477,20191021,20191031,20191028,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58296,2,19676,489,20191021,20191031,20191028,1,6,9,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO58296,3,19676,225,20191021,20191031,20191028,1,6,9,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO58297,1,27369,225,20191021,20191031,20191028,1,6,9,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO58297,2,27369,474,20191021,20191031,20191028,1,6,9,1,69,99,69,99,,0000,0,26,1763,26,1763,69
SO58298,1,14014,217,20191021,20191031,20191028,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58299,1,24573,380,20191021,20191031,20191028,1,98,10,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO58299,2,24573,483,20191021,20191031,20191028,1,98,10,1,120,120,,0000,0,44,88,44,88,120,9,6
SO58300,1,11519,529,20191021,20191031,20191028,1,19,6,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58300,2,11519,480,20191021,20191031,20191028,1,19,6,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58301,1,29162,529,20191021,20191031,20191028,1,100,1,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58301,2,29162,228,20191021,20191031,20191028,1,100,1,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO58302,1,26047,528,20191021,20191031,20191028,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58302,2,26047,535,20191021,20191031,20191028,1,100,1,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO58302,3,26047,217,20191021,20191031,20191028,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58303,1,26260,541,20191021,20191031,20191028,1,100,1,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO58303,2,26260,530,20191021,20191031,20191028,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58303,3,26260,217,20191021,20191031,20191028,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58303,4,26260,465,20191021,20191031,20191028,1,100,1,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO58304,1,24656,540,20191021,20191031,20191028,1,100,4,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO58304,2,24656,480,20191021,20191031,20191028,1,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58305,1,25044,529,20191021,20191031,20191028,1,100,4,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58305,2,25044,540,20191021,20191031,20191028,1,100,4,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO58306,1,22766,536,20191021,20191031,20191028,1,100,1,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO58307,1,15418,536,20191021,20191031,20191028,1,19,6,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO58307,2,15418,528,20191021,20191031,20191028,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58307,3,15418,217,20191021,20191031,20191028,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58308,1,14897,478,20191021,20191031,20191028,1,19,6,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO58308,2,14897,477,20191021,20191031,20191028,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58308,3,14897,222,20191021,20191031,20191028,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58308,4,14897,463,20191021,20191031,20191028,1,19,6,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO58309,1,11841,476,20191021,20191031,20191028,1,19,6,1,69,99,69,99,,0000,0,26,1763,26,1763,69
SO58310,1,17343,528,20191021,20191031,20191028,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58310,2,17343,222,20191021,20191031,20191028,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58311,1,23673,477,20191021,20191031,20191028,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58312,1,13471,225,20191021,20191031,20191028,1,100,4,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO58312,2,13471,485,20191021,20191031,20191028,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO58313,1,13480,485,20191021,20191031,20191028,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO58313,2,13480,465,20191021,20191031,20191028,1,100,4,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO58313,3,13480,214,20191021,20191031,20191028,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58314,1,15705,537,20191021,20191031,20191028,1,100,8,1,35,35,,0000,0,13,09,13,09,35,2,8
SO58314,2,15705,222,20191021,20191031,20191028,1,100,8,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58315,1,12490,529,20191021,20191031,20191028,1,100,7,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58315,2,12490,540,20191021,20191031,20191028,1,100,7,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO58315,3,12490,480,20191021,20191031,20191028,1,100,7,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58316,1,17954,536,20191021,20191031,20191028,1,100,7,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO58316,2,17954,528,20191021,20191031,20191028,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58317,1,19466,529,20191021,20191031,20191028,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58317,2,19466,539,20191021,20191031,20191028,1,98,10,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO58317,3,19466,222,20191021,20191031,20191028,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58318,1,16330,539,20191021,20191031,20191028,1,100,7,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO58318,2,16330,529,20191021,20191031,20191028,1,100,7,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58318,3,16330,480,20191021,20191031,20191028,1,100,7,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58319,1,18043,528,20191021,20191031,20191028,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58319,2,18043,536,20191021,20191031,20191028,1,100,7,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO58320,1,11315,528,20191021,20191031,20191028,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58320,2,11315,537,20191021,20191031,20191028,1,100,1,1,35,35,,0000,0,13,09,13,09,35,2,8
SO58321,1,14724,537,20191021,20191031,20191028,1,19,6,1,35,35,,0000,0,13,09,13,09,35,2,8
SO58321,2,14724,528,20191021,20191031,20191028,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58321,3,14724,485,20191021,20191031,20191028,1,19,6,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO58321,4,14724,480,20191021,20191031,20191028,1,19,6,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58322,1,11822,537,20191021,20191031,20191028,1,100,4,1,35,35,,0000,0,13,09,13,09,35,2,8
SO58322,2,11822,480,20191021,20191031,20191028,1,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58323,1,12453,485,20191021,20191031,20191028,1,100,1,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO58324,1,19693,485,20191021,20191031,20191028,1,19,6,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO58324,2,19693,478,20191021,20191031,20191028,1,19,6,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO58324,3,19693,477,20191021,20191031,20191028,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58324,4,19693,217,20191021,20191031,20191028,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58325,1,12409,537,20191021,20191031,20191028,1,100,4,1,35,35,,0000,0,13,09,13,09,35,2,8
SO58326,1,12045,537,20191021,20191031,20191028,1,100,4,1,35,35,,0000,0,13,09,13,09,35,2,8
SO58326,2,12045,485,20191021,20191031,20191028,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO58327,1,12616,477,20191021,20191031,20191028,1,100,8,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58327,2,12616,478,20191021,20191031,20191028,1,100,8,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO58328,1,16089,485,20191021,20191031,20191028,1,19,6,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO58328,2,16089,486,20191021,20191031,20191028,1,19,6,1,159,159,,0000,0,59,466,59,466,159,12,72
SO58329,1,17028,583,20191021,20191031,20191028,1,100,1,1,1700,99,1700,99,,0000,0,1082,51,1082,51,1700
SO58329,2,17028,490,20191021,20191031,20191028,1,100,1,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO58329,3,17028,225,20191021,20191031,20191028,1,100,1,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO58330,1,14416,590,20191021,20191031,20191028,1,19,6,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO58331,1,14284,587,20191021,20191031,20191028,1,100,1,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO58332,1,14342,589,20191021,20191031,20191028,1,100,1,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO58332,2,14342,222,20191021,20191031,20191028,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58333,1,13340,361,20191021,20191031,20191028,1,100,4,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO58333,2,13340,478,20191021,20191031,20191028,1,100,4,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO58333,3,13340,477,20191021,20191031,20191028,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58333,4,13340,487,20191021,20191031,20191028,1,100,4,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO58334,1,13660,363,20191021,20191031,20191028,1,19,6,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO58334,2,13660,485,20191021,20191031,20191028,1,19,6,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO58334,3,13660,214,20191021,20191031,20191028,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58335,1,13326,363,20191021,20191031,20191028,1,100,4,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO58335,2,13326,537,20191021,20191031,20191028,1,100,4,1,35,35,,0000,0,13,09,13,09,35,2,8
SO58336,1,17048,590,20191021,20191031,20191028,1,6,9,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO58336,2,17048,222,20191021,20191031,20191028,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58337,1,17055,589,20191021,20191031,20191028,1,6,9,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO58338,1,13525,372,20191021,20191031,20191028,1,6,9,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO58338,2,13525,477,20191021,20191031,20191028,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58338,3,13525,479,20191021,20191031,20191028,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO58338,4,13525,491,20191021,20191031,20191028,1,6,9,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO58338,5,13525,463,20191021,20191031,20191028,1,6,9,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO58339,1,28313,605,20191021,20191031,20191028,1,6,9,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO58339,2,28313,479,20191021,20191031,20191028,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO58339,3,28313,477,20191021,20191031,20191028,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58339,4,28313,214,20191021,20191031,20191028,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58339,5,28313,225,20191021,20191031,20191028,1,6,9,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO58339,6,28313,237,20191021,20191031,20191028,2,6,9,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO58340,1,13006,353,20191021,20191031,20191028,2,6,9,1,2319,99,2319,99,,0000,0,1265,6195,1265,6195,2319
SO58341,1,19773,380,20191021,20191031,20191028,1,6,9,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO58341,2,19773,217,20191021,20191031,20191028,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58342,1,23396,577,20191021,20191031,20191028,1,19,6,1,1214,85,1214,85,,0000,0,755,1508,755,1508,1214
SO58342,2,23396,217,20191021,20191031,20191028,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58342,3,23396,471,20191021,20191031,20191028,1,19,6,1,63,5,63,5,,0000,0,23,749,23,749,63
SO58343,1,25191,573,20191021,20191031,20191028,1,100,4,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO58343,2,25191,214,20191021,20191031,20191028,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58344,1,20026,384,20191021,20191031,20191028,2,100,1,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO58344,2,20026,529,20191021,20191031,20191028,1,100,1,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58344,3,20026,539,20191021,20191031,20191028,1,100,1,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO58344,4,20026,471,20191021,20191031,20191028,1,100,1,1,63,5,63,5,,0000,0,23,749,23,749,63
SO58345,1,21313,386,20191021,20191031,20191028,1,100,4,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO58345,2,21313,222,20191021,20191031,20191028,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58346,1,26359,584,20191021,20191031,20191028,1,98,10,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO58346,2,26359,538,20191021,20191031,20191028,1,98,10,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO58346,3,26359,529,20191021,20191031,20191028,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58346,4,26359,214,20191021,20191031,20191028,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58347,1,26360,604,20191021,20191031,20191028,1,98,10,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO58348,1,25729,574,20191021,20191031,20191028,1,100,8,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO58348,2,25729,479,20191021,20191031,20191028,1,100,8,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO58348,3,25729,477,20191021,20191031,20191028,1,100,8,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58348,4,25729,214,20191021,20191031,20191028,1,100,8,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58349,1,28481,565,20191021,20191031,20191028,1,6,9,1,742,35,742,35,,0000,0,461,4448,461,4448,742
SO58349,2,28481,541,20191021,20191031,20191028,1,6,9,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO58349,3,28481,530,20191021,20191031,20191028,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58349,4,28481,480,20191021,20191031,20191028,2,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58350,1,23575,390,20191022,20191101,20191029,1,6,9,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO58351,1,24918,382,20191022,20191101,20191029,1,6,9,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO58352,1,12228,363,20191022,20191101,20191029,1,100,8,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO58352,2,12228,222,20191022,20191101,20191029,1,100,8,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58353,1,12284,361,20191022,20191101,20191029,1,98,10,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO58353,2,12284,537,20191022,20191101,20191029,1,98,10,1,35,35,,0000,0,13,09,13,09,35,2,8
SO58354,1,11507,477,20191022,20191101,20191029,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58354,2,11507,479,20191022,20191101,20191029,1,19,6,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO58354,3,11507,222,20191022,20191101,20191029,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58355,1,27344,476,20191022,20191101,20191029,1,6,9,1,69,99,69,99,,0000,0,26,1763,26,1763,69
SO58356,1,23576,530,20191022,20191101,20191029,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58356,2,23576,217,20191022,20191101,20191029,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58357,1,17761,581,20191022,20191101,20191029,1,100,8,1,1700,99,1700,99,,0000,0,1082,51,1082,51,1700
SO58357,2,17761,482,20191022,20191101,20191029,1,100,8,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO58357,3,17761,231,20191022,20191101,20191029,1,100,8,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO58358,1,20875,583,20191022,20191101,20191029,1,98,10,1,1700,99,1700,99,,0000,0,1082,51,1082,51,1700
SO58358,2,20875,214,20191022,20191101,20191029,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58359,1,20885,582,20191022,20191101,20191029,1,98,10,1,1700,99,1700,99,,0000,0,1082,51,1082,51,1700
SO58359,2,20885,217,20191022,20191101,20191029,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58360,1,17753,592,20191022,20191101,20191029,1,98,10,1,564,99,564,99,,0000,0,308,2179,308,2179,564
SO58360,2,17753,485,20191022,20191101,20191029,1,98,10,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO58360,3,17753,478,20191022,20191101,20191029,1,98,10,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO58360,4,17753,477,20191022,20191101,20191029,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58360,5,17753,214,20191022,20191101,20191029,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58361,1,24577,376,20191022,20191101,20191029,1,98,10,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO58361,2,24577,225,20191022,20191101,20191029,1,98,10,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO58361,3,24577,217,20191022,20191101,20191029,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58362,1,13801,588,20191022,20191101,20191029,1,100,7,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO58362,2,13801,231,20191022,20191101,20191029,1,100,7,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO58363,1,11322,480,20191022,20191101,20191029,1,100,1,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58364,1,28980,539,20191022,20191101,20191029,1,100,1,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO58364,2,28980,529,20191022,20191101,20191029,1,100,1,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58364,3,28980,484,20191022,20191101,20191029,1,100,1,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO58365,1,11300,539,20191022,20191101,20191029,1,19,6,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO58365,2,11300,529,20191022,20191101,20191029,1,19,6,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58365,3,11300,222,20191022,20191101,20191029,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO58365,4,11300,465,20191022,20191101,20191029,1,19,6,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO58366,1,11258,529,20191022,20191101,20191029,1,100,4,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58366,2,11258,480,20191022,20191101,20191029,2,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58366,3,11258,484,20191022,20191101,20191029,1,100,4,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO58367,1,27438,529,20191022,20191101,20191029,1,100,4,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58367,2,27438,538,20191022,20191101,20191029,1,100,4,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO58367,3,27438,480,20191022,20191101,20191029,1,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58368,1,25208,535,20191022,20191101,20191029,1,100,4,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO58368,2,25208,480,20191022,20191101,20191029,1,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58369,1,24499,540,20191022,20191101,20191029,1,100,4,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO58370,1,11300,540,20191022,20191101,20191029,1,19,6,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO58370,2,11300,529,20191022,20191101,20191029,1,19,6,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO58370,3,11300,480,20191022,20191101,20191029,1,19,6,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO58371,1,12760,528,20191022,20191101,20191029,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO58371,2,12760,536,20191022,20191101,20191029,1,19,6,1,29,99,29,99,,0000,0,11,2163,11,2163,29
