SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,PromotionKey,CurrencyKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,CarrierTrackingNumber,CustomerPONumber,RevisionNumber
SO67979,1,15826,529,20200310,20200320,20200317,1,19,6,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO67979,2,15826,480,20200310,20200320,20200317,1,19,6,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO67980,1,11205,480,20200310,20200320,20200317,1,100,1,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO67981,1,26778,541,20200310,20200320,20200317,1,100,1,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO67981,2,26778,530,20200310,20200320,20200317,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO67982,1,26477,535,20200310,20200320,20200317,1,100,4,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO67982,2,26477,465,20200310,20200320,20200317,1,100,4,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO67983,1,26453,528,20200310,20200320,20200317,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO67983,2,26453,535,20200310,20200320,20200317,1,100,1,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO67983,3,26453,478,20200310,20200320,20200317,1,100,1,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO67983,4,26453,225,20200310,20200320,20200317,1,100,1,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO67983,5,26453,477,20200310,20200320,20200317,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO67984,1,25357,535,20200310,20200320,20200317,1,100,4,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO67984,2,25357,480,20200310,20200320,20200317,1,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO67984,3,25357,483,20200310,20200320,20200317,1,100,4,1,120,120,,0000,0,44,88,44,88,120,9,6
SO67985,1,24750,535,20200310,20200320,20200317,1,100,4,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO67985,2,24750,528,20200310,20200320,20200317,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO67986,1,15864,540,20200310,20200320,20200317,1,19,6,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO67986,2,15864,529,20200310,20200320,20200317,1,19,6,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO67986,3,15864,222,20200310,20200320,20200317,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO67987,1,22084,536,20200310,20200320,20200317,1,100,4,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO67987,2,22084,528,20200310,20200320,20200317,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO67987,3,22084,214,20200310,20200320,20200317,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO67988,1,22157,536,20200310,20200320,20200317,1,100,1,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO67988,2,22157,480,20200310,20200320,20200317,2,100,1,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO67989,1,12532,476,20200310,20200320,20200317,1,19,6,1,69,99,69,99,,0000,0,26,1763,26,1763,69
SO67989,2,12532,463,20200310,20200320,20200317,1,19,6,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO67990,1,27282,474,20200310,20200320,20200317,1,19,6,1,69,99,69,99,,0000,0,26,1763,26,1763,69
SO67991,1,15370,528,20200310,20200320,20200317,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO67991,2,15370,480,20200310,20200320,20200317,2,100,1,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO67992,1,17702,535,20200310,20200320,20200317,1,98,10,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO67992,2,17702,480,20200310,20200320,20200317,1,98,10,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO67993,1,17084,539,20200310,20200320,20200317,1,100,7,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO67993,2,17084,529,20200310,20200320,20200317,1,100,7,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO67993,3,17084,480,20200310,20200320,20200317,1,100,7,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO67994,1,14197,540,20200310,20200320,20200317,1,100,8,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO67994,2,14197,237,20200310,20200320,20200317,1,100,8,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO67994,3,14197,467,20200310,20200320,20200317,1,100,8,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO67995,1,14864,536,20200310,20200320,20200317,1,98,10,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO67995,2,14864,528,20200310,20200320,20200317,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO67995,3,14864,214,20200310,20200320,20200317,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO67996,1,23229,529,20200310,20200320,20200317,1,100,8,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO67996,2,23229,463,20200310,20200320,20200317,1,100,8,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO67997,1,27151,529,20200310,20200320,20200317,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO67997,2,27151,480,20200310,20200320,20200317,1,98,10,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO67998,1,27160,538,20200310,20200320,20200317,1,100,8,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO67998,2,27160,480,20200310,20200320,20200317,1,100,8,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO67998,3,27160,484,20200310,20200320,20200317,1,100,8,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO67999,1,29444,538,20200310,20200320,20200317,1,98,10,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO67999,2,29444,529,20200310,20200320,20200317,1,98,10,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO68000,1,24070,530,20200310,20200320,20200317,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68000,2,24070,541,20200310,20200320,20200317,1,100,7,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO68000,3,24070,480,20200310,20200320,20200317,2,100,7,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68001,1,24076,541,20200310,20200320,20200317,1,100,7,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO68001,2,24076,530,20200310,20200320,20200317,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68001,3,24076,225,20200310,20200320,20200317,1,100,7,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO68001,4,24076,214,20200310,20200320,20200317,1,100,7,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68002,1,14611,537,20200310,20200320,20200317,1,19,6,1,35,35,,0000,0,13,09,13,09,35,2,8
SO68002,2,14611,528,20200310,20200320,20200317,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68003,1,11961,537,20200310,20200320,20200317,1,100,4,1,35,35,,0000,0,13,09,13,09,35,2,8
SO68003,2,11961,480,20200310,20200320,20200317,1,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68004,1,13196,485,20200310,20200320,20200317,1,100,1,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO68004,2,13196,217,20200310,20200320,20200317,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68005,1,16782,372,20200310,20200320,20200317,1,100,1,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO68005,2,16782,540,20200310,20200320,20200317,1,100,1,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO68005,3,16782,529,20200310,20200320,20200317,1,100,1,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO68005,4,16782,480,20200310,20200320,20200317,1,100,1,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68006,1,20912,570,20200310,20200320,20200317,1,100,8,1,742,35,742,35,,0000,0,461,4448,461,4448,742
SO68006,2,20912,217,20200310,20200320,20200317,1,100,8,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68007,1,12619,566,20200310,20200320,20200317,1,98,10,1,742,35,742,35,,0000,0,461,4448,461,4448,742
SO68007,2,12619,541,20200310,20200320,20200317,1,98,10,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO68007,3,12619,530,20200310,20200320,20200317,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68007,4,12619,487,20200310,20200320,20200317,1,98,10,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO68008,1,19420,560,20200310,20200320,20200317,1,100,8,1,1214,85,1214,85,,0000,0,755,1508,755,1508,1214
SO68008,2,19420,214,20200310,20200320,20200317,1,100,8,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68008,3,19420,225,20200310,20200320,20200317,1,100,8,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO68009,1,15192,361,20200310,20200320,20200317,1,6,9,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO68009,2,15192,528,20200310,20200320,20200317,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68009,3,15192,537,20200310,20200320,20200317,1,6,9,1,35,35,,0000,0,13,09,13,09,35,2,8
SO68010,1,15143,359,20200310,20200320,20200317,1,6,9,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO68011,1,15144,363,20200310,20200320,20200317,2,6,9,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO68012,1,25011,584,20200310,20200320,20200317,1,6,9,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO68012,2,25011,479,20200310,20200320,20200317,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO68012,3,25011,477,20200310,20200320,20200317,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68012,4,25011,222,20200310,20200320,20200317,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68013,1,25021,606,20200310,20200320,20200317,2,6,9,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO68013,2,25021,479,20200310,20200320,20200317,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO68013,3,25021,477,20200310,20200320,20200317,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68014,1,27722,605,20200310,20200320,20200317,1,6,9,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO68014,2,27722,479,20200310,20200320,20200317,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO68014,3,27722,477,20200310,20200320,20200317,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68014,4,27722,480,20200310,20200320,20200317,1,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68014,5,27722,484,20200310,20200320,20200317,1,6,9,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO68015,1,21944,372,20200310,20200320,20200317,1,6,9,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO68015,2,21944,222,20200310,20200320,20200317,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68015,3,21944,488,20200310,20200320,20200317,1,6,9,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO68016,1,24797,573,20200310,20200320,20200317,1,100,1,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO68016,2,24797,479,20200310,20200320,20200317,1,100,1,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO68017,1,27447,576,20200310,20200320,20200317,1,100,4,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO68017,2,27447,214,20200310,20200320,20200317,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68018,1,23733,606,20200310,20200320,20200317,1,100,1,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO68018,2,23733,538,20200310,20200320,20200317,1,100,1,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO68018,3,23733,529,20200310,20200320,20200317,1,100,1,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO68018,4,23733,480,20200310,20200320,20200317,1,100,1,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68019,1,23341,606,20200310,20200320,20200317,2,100,1,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO68019,2,23341,538,20200310,20200320,20200317,1,100,1,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO68020,1,23342,605,20200310,20200320,20200317,1,100,4,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO68020,2,23342,479,20200310,20200320,20200317,1,100,4,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO68020,3,23342,477,20200310,20200320,20200317,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68020,4,23342,480,20200310,20200320,20200317,1,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68021,1,27014,606,20200310,20200320,20200317,1,19,6,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO68021,2,27014,217,20200310,20200320,20200317,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68022,1,17125,605,20200310,20200320,20200317,1,19,6,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO68023,1,28563,390,20200310,20200320,20200317,1,100,8,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO68023,2,28563,477,20200310,20200320,20200317,1,100,8,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68023,3,28563,479,20200310,20200320,20200317,1,100,8,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO68023,4,28563,471,20200310,20200320,20200317,1,100,8,1,63,5,63,5,,0000,0,23,749,23,749,63
SO68024,1,24697,382,20200310,20200320,20200317,1,98,10,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO68024,2,24697,228,20200310,20200320,20200317,1,98,10,1,49,99,49,99,,0000,0,38,4923,38,4923,49
SO68025,1,25454,384,20200310,20200320,20200317,1,98,10,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO68025,2,25454,217,20200310,20200320,20200317,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68026,1,24115,384,20200310,20200320,20200317,1,98,10,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO68026,2,24115,225,20200310,20200320,20200317,1,98,10,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO68026,3,24115,217,20200310,20200320,20200317,1,98,10,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68027,1,15637,561,20200310,20200320,20200317,1,100,7,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO68027,2,15637,217,20200310,20200320,20200317,1,100,7,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68028,1,11603,575,20200310,20200320,20200317,1,98,10,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO68028,2,11603,479,20200310,20200320,20200317,1,98,10,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO68028,3,11603,477,20200310,20200320,20200317,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68029,1,12994,574,20200310,20200320,20200317,1,6,9,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO68029,2,12994,222,20200310,20200320,20200317,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68030,1,11184,529,20200311,20200321,20200318,1,100,4,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO68030,2,11184,480,20200311,20200321,20200318,1,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68031,1,18305,536,20200311,20200321,20200318,1,6,9,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO68031,2,18305,528,20200311,20200321,20200318,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68031,3,18305,222,20200311,20200321,20200318,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68031,4,18305,488,20200311,20200321,20200318,1,6,9,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO68032,1,19666,537,20200311,20200321,20200318,1,6,9,1,35,35,,0000,0,13,09,13,09,35,2,8
SO68033,1,18796,538,20200311,20200321,20200318,1,6,9,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO68033,2,18796,480,20200311,20200321,20200318,1,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68034,1,11763,529,20200311,20200321,20200318,1,6,9,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO68034,2,11763,480,20200311,20200321,20200318,2,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68034,3,11763,484,20200311,20200321,20200318,1,6,9,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO68035,1,24253,478,20200311,20200321,20200318,1,6,9,1,9,99,9,99,,0000,0,3,7363,3,7363,9
SO68036,1,13008,541,20200311,20200321,20200318,1,6,9,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO68036,2,13008,530,20200311,20200321,20200318,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68036,3,13008,480,20200311,20200321,20200318,2,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68037,1,19904,363,20200311,20200321,20200318,1,100,8,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO68037,2,19904,485,20200311,20200321,20200318,1,100,8,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO68037,3,19904,480,20200311,20200321,20200318,1,100,8,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68038,1,26715,541,20200311,20200321,20200318,1,100,4,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO68038,2,26715,530,20200311,20200321,20200318,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68038,3,26715,222,20200311,20200321,20200318,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68039,1,11142,535,20200311,20200321,20200318,1,19,6,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO68039,2,11142,528,20200311,20200321,20200318,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68039,3,11142,222,20200311,20200321,20200318,1,19,6,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68040,1,26256,541,20200311,20200321,20200318,1,100,1,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO68040,2,26256,530,20200311,20200321,20200318,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68040,3,26256,222,20200311,20200321,20200318,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68040,4,26256,463,20200311,20200321,20200318,1,100,1,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO68041,1,25836,540,20200311,20200321,20200318,1,100,4,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO68041,2,25836,480,20200311,20200321,20200318,1,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68042,1,22763,528,20200311,20200321,20200318,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68042,2,22763,536,20200311,20200321,20200318,1,100,1,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO68042,3,22763,217,20200311,20200321,20200318,1,100,1,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68043,1,18328,477,20200311,20200321,20200318,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68043,2,18328,480,20200311,20200321,20200318,2,100,4,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68044,1,17520,477,20200311,20200321,20200318,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68045,1,24744,477,20200311,20200321,20200318,1,19,6,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68046,1,15950,528,20200311,20200321,20200318,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68046,2,15950,480,20200311,20200321,20200318,2,100,1,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68047,1,14628,528,20200311,20200321,20200318,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68048,1,14488,528,20200311,20200321,20200318,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68048,2,14488,487,20200311,20200321,20200318,1,100,4,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO68048,3,14488,484,20200311,20200321,20200318,1,100,4,1,7,95,7,95,,0000,0,2,9733,2,9733,7
SO68049,1,22079,485,20200311,20200321,20200318,1,19,6,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO68049,2,22079,480,20200311,20200321,20200318,1,19,6,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68050,1,16202,539,20200311,20200321,20200318,1,100,7,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO68050,2,16202,529,20200311,20200321,20200318,1,100,7,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO68050,3,16202,480,20200311,20200321,20200318,1,100,7,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68051,1,15714,537,20200311,20200321,20200318,1,100,7,1,35,35,,0000,0,13,09,13,09,35,2,8
SO68051,2,15714,528,20200311,20200321,20200318,1,100,7,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68051,3,15714,217,20200311,20200321,20200318,1,100,7,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68051,4,15714,225,20200311,20200321,20200318,1,100,7,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO68052,1,17763,535,20200311,20200321,20200318,1,98,10,1,24,99,24,99,,0000,0,9,3463,9,3463,24
SO68053,1,12134,489,20200311,20200321,20200318,1,98,10,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO68053,2,12134,225,20200311,20200321,20200318,1,98,10,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO68054,1,26368,491,20200311,20200321,20200318,1,100,7,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO68055,1,23945,477,20200311,20200321,20200318,1,98,10,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68056,1,24856,538,20200311,20200321,20200318,1,100,8,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO68056,2,24856,529,20200311,20200321,20200318,1,100,8,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO68056,3,24856,480,20200311,20200321,20200318,1,100,8,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68057,1,12476,538,20200311,20200321,20200318,1,98,10,1,21,49,21,49,,0000,0,8,0373,8,0373,21
SO68057,2,12476,480,20200311,20200321,20200318,1,98,10,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68058,1,27312,541,20200311,20200321,20200318,1,100,8,1,28,99,28,99,,0000,0,10,8423,10,8423,28
SO68058,2,27312,530,20200311,20200321,20200318,1,100,8,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68059,1,13242,485,20200311,20200321,20200318,1,100,4,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO68059,2,13242,222,20200311,20200321,20200318,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68060,1,12664,225,20200311,20200321,20200318,1,98,10,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO68061,1,14895,587,20200311,20200321,20200318,1,100,4,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO68061,2,14895,222,20200311,20200321,20200318,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68062,1,15016,588,20200311,20200321,20200318,1,100,4,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO68062,2,15016,536,20200311,20200321,20200318,1,100,4,1,29,99,29,99,,0000,0,11,2163,11,2163,29
SO68063,1,16653,363,20200311,20200321,20200318,1,100,1,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO68063,2,16653,537,20200311,20200321,20200318,1,100,1,1,35,35,,0000,0,13,09,13,09,35,2,8
SO68063,3,16653,528,20200311,20200321,20200318,1,100,1,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68063,4,16653,485,20200311,20200321,20200318,1,100,1,1,21,98,21,98,,0000,0,8,2205,8,2205,21
SO68063,5,16653,487,20200311,20200321,20200318,1,100,1,1,54,99,54,99,,0000,0,20,5663,20,5663,54
SO68064,1,26230,573,20200311,20200321,20200318,1,100,8,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO68064,2,26230,477,20200311,20200321,20200318,1,100,8,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68064,3,26230,479,20200311,20200321,20200318,1,100,8,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO68065,1,15223,361,20200311,20200321,20200318,1,6,9,1,2294,99,2294,99,,0000,0,1251,9813,1251,9813,2294
SO68066,1,26746,384,20200311,20200321,20200318,1,6,9,1,1120,49,1120,49,,0000,0,713,0798,713,0798,1120
SO68066,2,26746,222,20200311,20200321,20200318,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68066,3,26746,225,20200311,20200321,20200318,1,6,9,1,8,99,8,99,,0000,0,6,9223,6,9223,8
SO68066,4,26746,489,20200311,20200321,20200318,1,6,9,1,53,99,53,99,,0000,0,41,5723,41,5723,53
SO68067,1,29297,604,20200311,20200321,20200318,1,6,9,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO68067,2,29297,477,20200311,20200321,20200318,1,6,9,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68067,3,29297,479,20200311,20200321,20200318,1,6,9,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO68067,4,29297,217,20200311,20200321,20200318,1,6,9,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68067,5,29297,463,20200311,20200321,20200318,1,6,9,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO68068,1,25567,584,20200311,20200321,20200318,1,6,9,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO68069,1,21899,376,20200311,20200321,20200318,1,6,9,1,2443,35,2443,35,,0000,0,1554,9479,1554,9479,2443
SO68069,2,21899,540,20200311,20200321,20200318,1,6,9,1,32,6,32,6,,0000,0,12,1924,12,1924,32
SO68069,3,21899,529,20200311,20200321,20200318,1,6,9,1,3,99,3,99,,0000,0,1,4923,1,4923,3
SO68069,4,21899,480,20200311,20200321,20200318,1,6,9,1,2,29,2,29,,0000,0,0,8565,0,8565,2
SO68070,1,11372,590,20200311,20200321,20200318,2,6,9,1,769,49,769,49,,0000,0,419,7784,419,7784,769
SO68070,2,11372,476,20200311,20200321,20200318,1,6,9,1,69,99,69,99,,0000,0,26,1763,26,1763,69
SO68071,1,27104,561,20200311,20200321,20200318,1,100,4,1,2384,07,2384,07,,0000,0,1481,9379,1481,9379,2384
SO68071,2,27104,222,20200311,20200321,20200318,1,100,4,1,34,99,34,99,,0000,0,13,0863,13,0863,34
SO68072,1,29265,567,20200311,20200321,20200318,1,100,4,1,742,35,742,35,,0000,0,461,4448,461,4448,742
SO68073,1,23453,604,20200311,20200321,20200318,1,100,4,1,539,99,539,99,,0000,0,343,6496,343,6496,539
SO68073,2,23453,479,20200311,20200321,20200318,1,100,4,1,8,99,8,99,,0000,0,3,3623,3,3623,8
SO68073,3,23453,477,20200311,20200321,20200318,1,100,4,1,4,99,4,99,,0000,0,1,8663,1,8663,4
SO68073,4,23453,463,20200311,20200321,20200318,1,100,4,1,24,49,24,49,,0000,0,9,1593,9,1593,24
SO68073,5,23453,491,20200311,20200321,20200318,1,100,4,1,53,99,53,99,,0000,0,41,5723,41,5723,53
