SalesOrderNumber;SalesOrderLineNumber;ResellerKey;ProductKey;OrderDateKey;DueDateKey;ShipDateKey;EmployeeKey;PromotionKey;CurrencyKey;SalesTerritoryKey;OrderQuantity;UnitPrice;ExtendedAmount;UnitPriceDiscountPct;DiscountAmount;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmount;FreightAmount;CarrierTrackingNumber;CustomerPONumber;RevisionNumber
SO49856;24;227;286;20190413;20190423;20190420;291;1;19;6;4;183,94;735,75;0;0,00;170,14;680,57;735,75;58,86;18,39;6ADC-4789-8A;PO18444116791;1
SO49856;25;227;433;20190413;20190423;20190420;291;1;19;6;4;324,45;1 297,81;0;0,00;300,12;1 200,48;1 297,81;103,82;32,45;6ADC-4789-8A;PO18444116791;1
SO49856;26;227;389;20190413;20190423;20190420;291;1;19;6;6;600,26;3 601,58;0;0,00;605,65;3 633,90;3 601,58;288,13;90,04;6ADC-4789-8A;PO18444116791;1
SO49856;27;227;263;20190413;20190423;20190420;291;1;19;6;7;202,33;1 416,32;0;0,00;187,16;1 310,10;1 416,32;113,31;35,41;6ADC-4789-8A;PO18444116791;1
SO49856;28;227;422;20190413;20190423;20190420;291;1;19;6;2;67,54;135,08;0;0,00;49,98;99,96;135,08;10,81;3,38;6ADC-4789-8A;PO18444116791;1
SO49856;29;227;329;20190413;20190423;20190420;291;1;19;6;8;469,79;3 758,35;0;0,00;486,71;3 893,65;3 758,35;300,67;93,96;6ADC-4789-8A;PO18444116791;1
SO49856;30;227;368;20190413;20190423;20190420;291;1;19;6;2;1 466,01;2 932,02;0;0,00;1 518,79;3 037,57;2 932,02;234,56;73,30;6ADC-4789-8A;PO18444116791;1
SO49856;31;227;439;20190413;20190423;20190420;291;1;19;6;3;780,82;2 342,45;0;0,00;722,26;2 166,77;2 342,45;187,40;58,56;6ADC-4789-8A;PO18444116791;1
SO49856;32;227;213;20190413;20190423;20190420;291;1;19;6;1;20,19;20,19;0;0,00;13,88;13,88;20,19;1,61;0,50;6ADC-4789-8A;PO18444116791;1
SO49856;33;227;280;20190413;20190423;20190420;291;1;19;6;3;183,94;551,81;0;0,00;170,14;510,43;551,81;44,15;13,80;6ADC-4789-8A;PO18444116791;1
SO49856;34;227;265;20190413;20190423;20190420;291;1;19;6;7;202,33;1 416,32;0;0,00;187,16;1 310,10;1 416,32;113,31;35,41;6ADC-4789-8A;PO18444116791;1
SO49856;35;227;381;20190413;20190423;20190420;291;1;19;6;6;600,26;3 601,58;0;0,00;605,65;3 633,90;3 601,58;288,13;90,04;6ADC-4789-8A;PO18444116791;1
SO49856;36;227;254;20190413;20190423;20190420;291;1;19;6;5;183,94;919,69;0;0,00;170,14;850,71;919,69;73,58;22,99;6ADC-4789-8A;PO18444116791;1
SO49856;37;227;414;20190413;20190423;20190420;291;1;19;6;4;149,03;596,12;0;0,00;110,28;441,13;596,12;47,69;14,90;6ADC-4789-8A;PO18444116791;1
SO49857;1;117;456;20190413;20190423;20190420;285;1;100;5;1;44,99;44,99;0;0,00;30,93;30,93;44,99;3,60;1,12;9577-4B2C-B1;PO18850138648;1
SO49858;1;398;325;20190414;20190424;20190421;289;1;100;1;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;E90D-4FFB-91;PO16443170184;1
SO49859;1;643;329;20190415;20190425;20190422;283;1;100;3;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;C69C-4337-A7;PO13949161597;1
SO49859;2;643;343;20190415;20190425;20190422;283;1;100;3;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;C69C-4337-A7;PO13949161597;1
SO49859;3;643;333;20190415;20190425;20190422;283;1;100;3;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;C69C-4337-A7;PO13949161597;1
SO49859;4;643;323;20190415;20190425;20190422;283;1;100;3;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;C69C-4337-A7;PO13949161597;1
SO49859;5;643;422;20190415;20190425;20190422;283;1;100;3;1;67,54;67,54;0;0,00;49,98;49,98;67,54;5,40;1,69;C69C-4337-A7;PO13949161597;1
SO49860;1;119;354;20190416;20190426;20190423;291;1;19;6;3;1 242,85;3 728,56;0;0,00;1 117,86;3 353,57;3 728,56;298,28;93,21;DB5C-4441-BE;PO13862128354;1
SO49860;2;119;409;20190416;20190426;20190423;291;1;19;6;2;209,26;418,51;0;0,00;185,82;371,64;418,51;33,48;10,46;DB5C-4441-BE;PO13862128354;1
SO49860;3;119;399;20190416;20190426;20190423;291;1;19;6;3;33,77;101,32;0;0,00;24,99;74,98;101,32;8,11;2,53;DB5C-4441-BE;PO13862128354;1
SO49860;4;119;420;20190416;20190426;20190423;291;1;19;6;1;141,62;141,62;0;0,00;104,80;104,80;141,62;11,33;3,54;DB5C-4441-BE;PO13862128354;1
SO49860;5;119;428;20190416;20190426;20190423;291;1;19;6;2;209,26;418,51;0;0,00;185,82;371,64;418,51;33,48;10,46;DB5C-4441-BE;PO13862128354;1
SO49860;6;119;419;20190416;20190426;20190423;291;1;19;6;2;52,65;105,29;0;0,00;38,96;77,92;105,29;8,42;2,63;DB5C-4441-BE;PO13862128354;1
SO49860;7;119;366;20190416;20190426;20190423;291;1;19;6;1;647,99;647,99;0;0,00;598,44;598,44;647,99;51,84;16,20;DB5C-4441-BE;PO13862128354;1
SO49860;8;119;297;20190416;20190426;20190423;291;1;19;6;1;736,15;736,15;0;0,00;653,70;653,70;736,15;58,89;18,40;DB5C-4441-BE;PO13862128354;1
SO49860;9;119;358;20190416;20190426;20190423;291;1;19;6;7;1 229,46;8 606,21;0;0,00;1 105,81;7 740,67;8 606,21;688,50;215,16;DB5C-4441-BE;PO13862128354;1
SO49860;10;119;470;20190416;20190426;20190423;291;1;19;6;7;22,79;159,56;0;0,00;15,67;109,70;159,56;12,76;3,99;DB5C-4441-BE;PO13862128354;1
SO49860;11;119;401;20190416;20190426;20190423;291;1;19;6;2;65,60;131,20;0;0,00;48,55;97,09;131,20;10,50;3,28;DB5C-4441-BE;PO13862128354;1
SO49860;12;119;360;20190416;20190426;20190423;291;1;19;6;2;1 229,46;2 458,92;0;0,00;1 105,81;2 211,62;2 458,92;196,71;61,47;DB5C-4441-BE;PO13862128354;1
SO49860;13;119;364;20190416;20190426;20190423;291;1;19;6;7;647,99;4 535,96;0;0,00;598,44;4 189,05;4 535,96;362,88;113,40;DB5C-4441-BE;PO13862128354;1
SO49860;14;119;427;20190416;20190426;20190423;291;1;19;6;3;209,26;627,77;0;0,00;185,82;557,46;627,77;50,22;15,69;DB5C-4441-BE;PO13862128354;1
SO49860;15;119;362;20190416;20190426;20190423;291;1;19;6;1;1 229,46;1 229,46;0;0,00;1 105,81;1 105,81;1 229,46;98,36;30,74;DB5C-4441-BE;PO13862128354;1
SO49860;16;119;367;20190416;20190426;20190423;291;1;19;6;2;647,99;1 295,99;0;0,00;598,44;1 196,87;1 295,99;103,68;32,40;DB5C-4441-BE;PO13862128354;1
SO49860;17;119;469;20190416;20190426;20190423;291;1;19;6;5;22,79;113,97;0;0,00;15,67;78,35;113,97;9,12;2,85;DB5C-4441-BE;PO13862128354;1
SO49860;18;119;411;20190416;20190426;20190423;291;1;19;6;5;125,42;627,08;0;0,00;92,81;464,04;627,08;50,17;15,68;DB5C-4441-BE;PO13862128354;1
SO49860;19;119;410;20190416;20190426;20190423;291;1;19;6;1;36,45;36,45;0;0,00;26,97;26,97;36,45;2,92;0,91;DB5C-4441-BE;PO13862128354;1
SO49860;20;119;421;20190416;20190426;20190423;291;1;19;6;2;196,33;392,66;0;0,00;145,28;290,57;392,66;31,41;9,82;DB5C-4441-BE;PO13862128354;1
SO49860;21;119;308;20190416;20190426;20190423;291;1;19;6;2;744,27;1 488,55;0;0,00;660,91;1 321,83;1 488,55;119,08;37,21;DB5C-4441-BE;PO13862128354;1
SO49860;22;119;352;20190416;20190426;20190423;291;1;19;6;5;1 242,85;6 214,26;0;0,00;1 117,86;5 589,28;6 214,26;497,14;155,36;DB5C-4441-BE;PO13862128354;1
SO49860;23;119;365;20190416;20190426;20190423;291;1;19;6;2;647,99;1 295,99;0;0,00;598,44;1 196,87;1 295,99;103,68;32,40;DB5C-4441-BE;PO13862128354;1
SO49860;24;119;356;20190416;20190426;20190423;291;1;19;6;2;1 242,85;2 485,70;0;0,00;1 117,86;2 235,71;2 485,70;198,86;62,14;DB5C-4441-BE;PO13862128354;1
SO49861;1;7;412;20190416;20190426;20190423;282;1;100;1;3;180,13;540,39;0;0,00;133,30;399,89;540,39;43,23;13,51;C812-4BE2-8D;PO15602115974;1
SO49861;2;7;459;20190416;20190426;20190423;282;1;100;1;1;53,99;53,99;0;0,00;37,12;37,12;53,99;4,32;1,35;C812-4BE2-8D;PO15602115974;1
SO49861;3;7;236;20190416;20190426;20190423;282;1;100;1;3;28,84;86,52;0;0,00;29,08;87,24;86,52;6,92;2,16;C812-4BE2-8D;PO15602115974;1
SO49861;4;7;364;20190416;20190426;20190423;282;1;100;1;1;647,99;647,99;0;0,00;598,44;598,44;647,99;51,84;16,20;C812-4BE2-8D;PO15602115974;1
SO49862;1;286;333;20190416;20190426;20190423;288;1;98;10;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;61B7-41AA-B2;PO14355148051;1
SO49862;2;286;460;20190416;20190426;20190423;288;1;98;10;2;53,99;107,99;0;0,00;37,12;74,24;107,99;8,64;2,70;61B7-41AA-B2;PO14355148051;1
SO49862;3;286;343;20190416;20190426;20190423;288;1;98;10;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;61B7-41AA-B2;PO14355148051;1
SO49862;4;286;327;20190416;20190426;20190423;288;1;98;10;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;61B7-41AA-B2;PO14355148051;1
SO49862;5;286;329;20190416;20190426;20190423;288;1;98;10;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;61B7-41AA-B2;PO14355148051;1
SO49862;6;286;422;20190416;20190426;20190423;288;1;98;10;2;67,54;135,08;0;0,00;49,98;99,96;135,08;10,81;3,38;61B7-41AA-B2;PO14355148051;1
SO49862;7;286;323;20190416;20190426;20190423;288;1;98;10;3;469,79;1 409,38;0;0,00;486,71;1 460,12;1 409,38;112,75;35,23;61B7-41AA-B2;PO14355148051;1
SO49863;1;577;460;20190417;20190427;20190424;293;1;100;1;2;53,99;107,99;0;0,00;37,12;74,24;107,99;8,64;2,70;ABEA-4129-B1;PO17458152537;1
SO49864;1;618;325;20190417;20190427;20190424;283;1;100;2;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;D282-4C24-9B;PO13775121562;1
SO49864;2;618;453;20190417;20190427;20190424;283;1;100;2;6;35,99;215,96;0;0,00;24,75;148,48;215,96;17,28;5,40;D282-4C24-9B;PO13775121562;1
SO49864;3;618;213;20190417;20190427;20190424;283;1;100;2;5;20,19;100,93;0;0,00;13,88;69,39;100,93;8,07;2,52;D282-4C24-9B;PO13775121562;1
SO49864;4;618;460;20190417;20190427;20190424;283;1;100;2;2;53,99;107,99;0;0,00;37,12;74,24;107,99;8,64;2,70;D282-4C24-9B;PO13775121562;1
SO49864;5;618;387;20190417;20190427;20190424;283;1;100;2;2;600,26;1 200,53;0;0,00;605,65;1 211,30;1 200,53;96,04;30,01;D282-4C24-9B;PO13775121562;1
SO49864;6;618;230;20190417;20190427;20190424;283;1;100;2;4;28,84;115,36;0;0,00;29,08;116,32;115,36;9,23;2,88;D282-4C24-9B;PO13775121562;1
SO49864;7;618;323;20190417;20190427;20190424;283;1;100;2;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;D282-4C24-9B;PO13775121562;1
SO49864;8;618;333;20190417;20190427;20190424;283;1;100;2;3;469,79;1 409,38;0;0,00;486,71;1 460,12;1 409,38;112,75;35,23;D282-4C24-9B;PO13775121562;1
SO49864;9;618;321;20190417;20190427;20190424;283;1;100;2;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;D282-4C24-9B;PO13775121562;1
SO49864;10;618;327;20190417;20190427;20190424;283;1;100;2;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;D282-4C24-9B;PO13775121562;1
SO49864;11;618;343;20190417;20190427;20190424;283;1;100;2;4;469,79;1 879,18;0;0,00;486,71;1 946,83;1 879,18;150,33;46,98;D282-4C24-9B;PO13775121562;1
SO49864;12;618;448;20190417;20190427;20190424;283;1;100;2;4;11,99;47,98;0;0,00;8,25;32,98;47,98;3,84;1,20;D282-4C24-9B;PO13775121562;1
SO49864;13;618;263;20190417;20190427;20190424;283;1;100;2;1;202,33;202,33;0;0,00;187,16;187,16;202,33;16,19;5,06;D282-4C24-9B;PO13775121562;1
SO49864;14;618;415;20190417;20190427;20190424;283;1;100;2;1;198,04;198,04;0;0,00;146,55;146,55;198,04;15,84;4,95;D282-4C24-9B;PO13775121562;1
SO49864;15;618;341;20190417;20190427;20190424;283;1;100;2;4;469,79;1 879,18;0;0,00;486,71;1 946,83;1 879,18;150,33;46,98;D282-4C24-9B;PO13775121562;1
SO49864;16;618;433;20190417;20190427;20190424;283;1;100;2;5;324,45;1 622,26;0;0,00;300,12;1 500,59;1 622,26;129,78;40,56;D282-4C24-9B;PO13775121562;1
SO49864;17;618;456;20190417;20190427;20190424;283;1;100;2;3;44,99;134,98;0;0,00;30,93;92,80;134,98;10,80;3,37;D282-4C24-9B;PO13775121562;1
SO49864;18;618;379;20190417;20190427;20190424;283;1;100;2;1;1 308,94;1 308,94;0;0,00;1 320,68;1 320,68;1 308,94;104,72;32,72;D282-4C24-9B;PO13775121562;1
SO49864;19;618;422;20190417;20190427;20190424;283;1;100;2;2;67,54;135,08;0;0,00;49,98;99,96;135,08;10,81;3,38;D282-4C24-9B;PO13775121562;1
SO49864;20;618;271;20190417;20190427;20190424;283;1;100;2;1;202,33;202,33;0;0,00;187,16;187,16;202,33;16,19;5,06;D282-4C24-9B;PO13775121562;1
SO49864;21;618;331;20190417;20190427;20190424;283;1;100;2;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;D282-4C24-9B;PO13775121562;1
SO49864;22;618;337;20190417;20190427;20190424;283;1;100;2;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;D282-4C24-9B;PO13775121562;1
SO49864;23;618;221;20190417;20190427;20190424;283;1;100;2;4;20,19;80,75;0;0,00;13,88;55,51;80,75;6,46;2,02;D282-4C24-9B;PO13775121562;1
SO49864;24;618;375;20190417;20190427;20190424;283;1;100;2;3;1 308,94;3 926,81;0;0,00;1 320,68;3 962,05;3 926,81;314,15;98,17;D282-4C24-9B;PO13775121562;1
SO49864;25;618;216;20190417;20190427;20190424;283;1;100;2;2;20,19;40,37;0;0,00;13,88;27,76;40,37;3,23;1,01;D282-4C24-9B;PO13775121562;1
SO49864;26;618;414;20190417;20190427;20190424;283;1;100;2;4;149,03;596,12;0;0,00;110,28;441,13;596,12;47,69;14,90;D282-4C24-9B;PO13775121562;1
SO49864;27;618;385;20190417;20190427;20190424;283;1;100;2;2;600,26;1 200,53;0;0,00;605,65;1 211,30;1 200,53;96,04;30,01;D282-4C24-9B;PO13775121562;1
SO49864;28;618;389;20190417;20190427;20190424;283;1;100;2;3;600,26;1 800,79;0;0,00;605,65;1 816,95;1 800,79;144,06;45,02;D282-4C24-9B;PO13775121562;1
SO49864;29;618;381;20190417;20190427;20190424;283;1;100;2;3;600,26;1 800,79;0;0,00;605,65;1 816,95;1 800,79;144,06;45,02;D282-4C24-9B;PO13775121562;1
SO49864;30;618;286;20190417;20190427;20190424;283;1;100;2;1;183,94;183,94;0;0,00;170,14;170,14;183,94;14,72;4,60;D282-4C24-9B;PO13775121562;1
SO49864;31;618;458;20190417;20190427;20190424;283;1;100;2;2;44,99;89,99;0;0,00;30,93;61,87;89,99;7,20;2,25;D282-4C24-9B;PO13775121562;1
SO49864;32;618;373;20190417;20190427;20190424;283;1;100;2;3;1 308,94;3 926,81;0;0,00;1 320,68;3 962,05;3 926,81;314,15;98,17;D282-4C24-9B;PO13775121562;1
SO49864;33;618;335;20190417;20190427;20190424;283;1;100;2;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;D282-4C24-9B;PO13775121562;1
SO49864;34;618;383;20190417;20190427;20190424;283;1;100;2;4;600,26;2 401,05;0;0,00;605,65;2 422,60;2 401,05;192,08;60,03;D282-4C24-9B;PO13775121562;1
SO49864;35;618;370;20190417;20190427;20190424;283;1;100;2;4;1 466,01;5 864,04;0;0,00;1 518,79;6 075,15;5 864,04;469,12;146,60;D282-4C24-9B;PO13775121562;1
SO49864;36;618;369;20190417;20190427;20190424;283;1;100;2;2;1 466,01;2 932,02;0;0,00;1 518,79;3 037,57;2 932,02;234,56;73,30;D282-4C24-9B;PO13775121562;1
SO49864;37;618;224;20190417;20190427;20190424;283;1;100;2;4;5,19;20,75;0;0,00;5,23;20,92;20,75;1,66;0,52;D282-4C24-9B;PO13775121562;1
SO49864;38;618;233;20190417;20190427;20190424;283;1;100;2;6;28,84;173,04;0;0,00;29,08;174,48;173,04;13,84;4,33;D282-4C24-9B;PO13775121562;1
SO49864;39;618;368;20190417;20190427;20190424;283;1;100;2;4;1 466,01;5 864,04;0;0,00;1 518,79;6 075,15;5 864,04;469,12;146,60;D282-4C24-9B;PO13775121562;1
SO49864;40;618;464;20190417;20190427;20190424;283;1;100;2;2;14,13;28,26;0;0,00;9,71;19,43;28,26;2,26;0,71;D282-4C24-9B;PO13775121562;1
SO49865;1;81;462;20190417;20190427;20190424;285;1;100;5;3;14,13;42,39;0;0,00;9,71;29,14;42,39;3,39;1,06;E9A6-42D3-91;PO9831136904;1
SO49865;2;81;458;20190417;20190427;20190424;285;1;100;5;10;44,99;449,94;0;0,00;30,93;309,33;449,94;36,00;11,25;E9A6-42D3-91;PO9831136904;1
SO49865;3;81;254;20190417;20190427;20190424;285;1;100;5;6;183,94;1 103,63;0;0,00;170,14;1 020,86;1 103,63;88,29;27,59;E9A6-42D3-91;PO9831136904;1
SO49865;4;81;368;20190417;20190427;20190424;285;1;100;5;1;1 466,01;1 466,01;0;0,00;1 518,79;1 518,79;1 466,01;117,28;36,65;E9A6-42D3-91;PO9831136904;1
SO49865;5;81;422;20190417;20190427;20190424;285;1;100;5;5;67,54;337,70;0;0,00;49,98;249,89;337,70;27,02;8,44;E9A6-42D3-91;PO9831136904;1
SO49865;6;81;381;20190417;20190427;20190424;285;1;100;5;7;600,26;4 201,84;0;0,00;605,65;4 239,54;4 201,84;336,15;105,05;E9A6-42D3-91;PO9831136904;1
SO49865;7;81;216;20190417;20190427;20190424;285;1;100;5;10;20,19;201,87;0;0,00;13,88;138,78;201,87;16,15;5,05;E9A6-42D3-91;PO9831136904;1
SO49865;8;81;230;20190417;20190427;20190424;285;1;100;5;3;28,84;86,52;0;0,00;29,08;87,24;86,52;6,92;2,16;E9A6-42D3-91;PO9831136904;1
SO49865;9;81;453;20190417;20190427;20190424;285;1;100;5;4;35,99;143,98;0;0,00;24,75;98,98;143,98;11,52;3,60;E9A6-42D3-91;PO9831136904;1
SO49865;10;81;461;20190417;20190427;20190424;285;1;100;5;5;53,99;269,97;0;0,00;37,12;185,60;269,97;21,60;6,75;E9A6-42D3-91;PO9831136904;1
SO49865;11;81;325;20190417;20190427;20190424;285;2;100;5;13;454,13;5 903,74;0,02;118,07;486,71;6 327,19;5 785,67;462,85;144,64;E9A6-42D3-91;PO9831136904;1
SO49865;12;81;435;20190417;20190427;20190424;285;1;100;5;1;324,45;324,45;0;0,00;300,12;300,12;324,45;25,96;8,11;E9A6-42D3-91;PO9831136904;1
SO49865;13;81;221;20190417;20190427;20190424;285;1;100;5;4;20,19;80,75;0;0,00;13,88;55,51;80,75;6,46;2,02;E9A6-42D3-91;PO9831136904;1
SO49865;14;81;448;20190417;20190427;20190424;285;1;100;5;4;11,99;47,98;0;0,00;8,25;32,98;47,98;3,84;1,20;E9A6-42D3-91;PO9831136904;1
SO49865;15;81;459;20190417;20190427;20190424;285;1;100;5;2;53,99;107,99;0;0,00;37,12;74,24;107,99;8,64;2,70;E9A6-42D3-91;PO9831136904;1
SO49865;16;81;447;20190417;20190427;20190424;285;1;100;5;4;15,00;60,00;0;0,00;10,31;41,25;60,00;4,80;1,50;E9A6-42D3-91;PO9831136904;1
SO49865;17;81;271;20190417;20190427;20190424;285;1;100;5;2;202,33;404,66;0;0,00;187,16;374,31;404,66;32,37;10,12;E9A6-42D3-91;PO9831136904;1
SO49865;18;81;454;20190417;20190427;20190424;285;1;100;5;5;35,99;179,97;0;0,00;24,75;123,73;179,97;14,40;4,50;E9A6-42D3-91;PO9831136904;1
SO49865;19;81;383;20190417;20190427;20190424;285;1;100;5;1;600,26;600,26;0;0,00;605,65;605,65;600,26;48,02;15,01;E9A6-42D3-91;PO9831136904;1
SO49865;20;81;343;20190417;20190427;20190424;285;1;100;5;6;469,79;2 818,76;0;0,00;486,71;2 920,24;2 818,76;225,50;70,47;E9A6-42D3-91;PO9831136904;1
SO49865;21;81;329;20190417;20190427;20190424;285;1;100;5;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;E9A6-42D3-91;PO9831136904;1
SO49865;22;81;335;20190417;20190427;20190424;285;1;100;5;1;469,79;469,79;0;0,00;486,71;486,71;469,79;37,58;11,74;E9A6-42D3-91;PO9831136904;1
SO49865;23;81;263;20190417;20190427;20190424;285;1;100;5;4;202,33;809,33;0;0,00;187,16;748,63;809,33;64,75;20,23;E9A6-42D3-91;PO9831136904;1
SO49865;24;81;389;20190417;20190427;20190424;285;1;100;5;4;600,26;2 401,05;0;0,00;605,65;2 422,60;2 401,05;192,08;60,03;E9A6-42D3-91;PO9831136904;1
SO49865;25;81;233;20190417;20190427;20190424;285;1;100;5;4;28,84;115,36;0;0,00;29,08;116,32;115,36;9,23;2,88;E9A6-42D3-91;PO9831136904;1
SO49865;26;81;456;20190417;20190427;20190424;285;1;100;5;4;44,99;179,98;0;0,00;30,93;123,73;179,98;14,40;4,50;E9A6-42D3-91;PO9831136904;1
SO49865;27;81;213;20190417;20190427;20190424;285;1;100;5;3;20,19;60,56;0;0,00;13,88;41,63;60,56;4,84;1,51;E9A6-42D3-91;PO9831136904;1
SO49865;28;81;417;20190417;20190427;20190424;285;1;100;5;1;324,45;324,45;0;0,00;300,12;300,12;324,45;25,96;8,11;E9A6-42D3-91;PO9831136904;1
SO49865;29;81;369;20190417;20190427;20190424;285;1;100;5;1;1 466,01;1 466,01;0;0,00;1 518,79;1 518,79;1 466,01;117,28;36,65;E9A6-42D3-91;PO9831136904;1
SO49865;30;81;373;20190417;20190427;20190424;285;1;100;5;2;1 308,94;2 617,88;0;0,00;1 320,68;2 641,37;2 617,88;209,43;65,45;E9A6-42D3-91;PO9831136904;1
SO49865;31;81;323;20190417;20190427;20190424;285;1;100;5;3;469,79;1 409,38;0;0,00;486,71;1 460,12;1 409,38;112,75;35,23;E9A6-42D3-91;PO9831136904;1
SO49865;32;81;445;20190417;20190427;20190424;285;1;100;5;3;35,99;107,98;0;0,00;24,75;74,24;107,98;8,64;2,70;E9A6-42D3-91;PO9831136904;1
SO49865;33;81;464;20190417;20190427;20190424;285;1;100;5;4;14,13;56,52;0;0,00;9,71;38,85;56,52;4,52;1,41;E9A6-42D3-91;PO9831136904;1
SO49865;34;81;242;20190417;20190427;20190424;285;1;100;5;4;780,82;3 123,27;0;0,00;722,26;2 889,03;3 123,27;249,86;78,08;E9A6-42D3-91;PO9831136904;1
SO49865;35;81;333;20190417;20190427;20190424;285;1;100;5;4;469,79;1 879,18;0;0,00;486,71;1 946,83;1 879,18;150,33;46,98;E9A6-42D3-91;PO9831136904;1
SO49865;36;81;433;20190417;20190427;20190424;285;1;100;5;1;324,45;324,45;0;0,00;300,12;300,12;324,45;25,96;8,11;E9A6-42D3-91;PO9831136904;1
SO49865;37;81;224;20190417;20190427;20190424;285;1;100;5;6;5,19;31,12;0;0,00;5,23;31,38;31,12;2,49;0,78;E9A6-42D3-91;PO9831136904;1
SO49865;38;81;273;20190417;20190427;20190424;285;1;100;5;2;202,33;404,66;0;0,00;187,16;374,31;404,66;32,37;10,12;E9A6-42D3-91;PO9831136904;1
SO49865;39;81;460;20190417;20190427;20190424;285;1;100;5;5;53,99;269,97;0;0,00;37,12;185,60;269,97;21,60;6,75;E9A6-42D3-91;PO9831136904;1
SO49865;40;81;327;20190417;20190427;20190424;285;1;100;5;3;469,79;1 409,38;0;0,00;486,71;1 460,12;1 409,38;112,75;35,23;E9A6-42D3-91;PO9831136904;1
SO49865;41;81;414;20190417;20190427;20190424;285;1;100;5;2;149,03;298,06;0;0,00;110,28;220,57;298,06;23,85;7,45;E9A6-42D3-91;PO9831136904;1
SO49865;42;81;457;20190417;20190427;20190424;285;1;100;5;2;44,99;89,99;0;0,00;30,93;61,87;89,99;7,20;2,25;E9A6-42D3-91;PO9831136904;1
SO49865;43;81;236;20190417;20190427;20190424;285;1;100;5;4;28,84;115,36;0;0,00;29,08;116,32;115,36;9,23;2,88;E9A6-42D3-91;PO9831136904;1
SO49865;44;81;331;20190417;20190427;20190424;285;1;100;5;2;469,79;939,59;0;0,00;486,71;973,41;939,59;75,17;23,49;E9A6-42D3-91;PO9831136904;1
SO49865;45;81;407;20190417;20190427;20190424;285;1;100;5;1;65,60;65,60;0;0,00;48,55;48,55;65,60;5,25;1,64;E9A6-42D3-91;PO9831136904;1
SO49865;46;81;439;20190417;20190427;20190424;285;1;100;5;2;780,82;1 561,64;0;0,00;722,26;1 444,51;1 561,64;124,93;39,04;E9A6-42D3-91;PO9831136904;1
SO49865;47;81;466;20190417;20190427;20190424;285;1;100;5;5;14,13;70,64;0;0,00;9,71;48,57;70,64;5,65;1,77;E9A6-42D3-91;PO9831136904;1
SO49865;48;81;339;20190417;20190427;20190424;285;1;100;5;4;469,79;1 879,18;0;0,00;486,71;1 946,83;1 879,18;150,33;46,98;E9A6-42D3-91;PO9831136904;1
SO49865;49;81;286;20190417;20190427;20190424;285;1;100;5;2;183,94;367,88;0;0,00;170,14;340,29;367,88;29,43;9,20;E9A6-42D3-91;PO9831136904;1
SO49866;1;200;236;20190418;20190428;20190425;289;1;100;1;2;28,84;57,68;0;0,00;29,08;58,16;57,68;4,61;1,44;23B8-419F-B4;PO13978176491;1
SO49866;2;200;407;20190418;20190428;20190425;289;1;100;1;1;65,60;65,60;0;0,00;48,55;48,55;65,60;5,25;1,64;23B8-419F-B4;PO13978176491;1
SO49867;1;679;254;20190418;20190428;20190425;284;1;19;6;1;183,94;183,94;0;0,00;170,14;170,14;183,94;14,72;4,60;C52A-40F1-91;PO11049131583;1
SO49868;1;17;468;20190419;20190429;20190426;283;1;100;5;1;22,79;22,79;0;0,00;15,67;15,67;22,79;1,82;0,57;6BF3-4FD0-B5;PO11861146173;1
SO49868;2;17;358;20190419;20190429;20190426;283;1;100;5;1;1 229,46;1 229,46;0;0,00;1 105,81;1 105,81;1 229,46;98,36;30,74;6BF3-4FD0-B5;PO11861146173;1
SO49868;3;17;233;20190419;20190429;20190426;283;1;100;5;1;28,84;28,84;0;0,00;29,08;29,08;28,84;2,31;0,72;6BF3-4FD0-B5;PO11861146173;1
SO49868;4;17;458;20190419;20190429;20190426;283;1;100;5;2;44,99;89,99;0;0,00;30,93;61,87;89,99;7,20;2,25;6BF3-4FD0-B5;PO11861146173;1
SO49868;5;17;469;20190419;20190429;20190426;283;1;100;5;2;22,79;45,59;0;0,00;15,67;31,34;45,59;3,65;1,14;6BF3-4FD0-B5;PO11861146173;1
