SalesOrderNumber;SalesOrderLineNumber;ResellerKey;ProductKey;OrderDateKey;DueDateKey;ShipDateKey;EmployeeKey;PromotionKey;CurrencyKey;SalesTerritoryKey;OrderQuantity;UnitPrice;ExtendedAmount;UnitPriceDiscountPct;DiscountAmount;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmount;FreightAmount;CarrierTrackingNumber;CustomerPONumber;RevisionNumber
SO58996;6;418;581;20191217;20191227;20191224;281;1;100;3;2;1 020,59;2 041,19;0;0,00;1 082,51;2 165,02;2 041,19;163,30;51,03;5A1A-4E3D-B2;PO14268110627;1
SO58996;7;418;386;20191217;20191227;20191224;281;1;100;3;2;672,29;1 344,59;0;0,00;713,08;1 426,16;1 344,59;107,57;33,61;5A1A-4E3D-B2;PO14268110627;1
SO58996;8;418;606;20191217;20191227;20191224;281;1;100;3;2;323,99;647,99;0;0,00;343,65;687,30;647,99;51,84;16,20;5A1A-4E3D-B2;PO14268110627;1
SO58996;9;418;482;20191217;20191227;20191224;281;1;100;3;9;5,39;48,55;0;0,00;3,36;30,26;48,55;3,88;1,21;5A1A-4E3D-B2;PO14268110627;1
SO58996;10;418;580;20191217;20191227;20191224;281;1;100;3;5;1 020,59;5 102,97;0;0,00;1 082,51;5 412,55;5 102,97;408,24;127,57;5A1A-4E3D-B2;PO14268110627;1
SO58996;11;418;582;20191217;20191227;20191224;281;1;100;3;1;1 020,59;1 020,59;0;0,00;1 082,51;1 082,51;1 020,59;81,65;25,51;5A1A-4E3D-B2;PO14268110627;1
SO58996;12;418;384;20191217;20191227;20191224;281;1;100;3;2;672,29;1 344,59;0;0,00;713,08;1 426,16;1 344,59;107,57;33,61;5A1A-4E3D-B2;PO14268110627;1
SO58996;13;418;546;20191217;20191227;20191224;281;1;100;3;1;37,25;37,25;0;0,00;27,57;27,57;37,25;2,98;0,93;5A1A-4E3D-B2;PO14268110627;1
SO58996;14;418;382;20191217;20191227;20191224;281;1;100;3;2;672,29;1 344,59;0;0,00;713,08;1 426,16;1 344,59;107,57;33,61;5A1A-4E3D-B2;PO14268110627;1
SO58996;15;418;584;20191217;20191227;20191224;281;1;100;3;2;323,99;647,99;0;0,00;343,65;687,30;647,99;51,84;16,20;5A1A-4E3D-B2;PO14268110627;1
SO58996;16;418;378;20191217;20191227;20191224;281;1;100;3;5;1 466,01;7 330,05;0;0,00;1 554,95;7 774,74;7 330,05;586,40;183,25;5A1A-4E3D-B2;PO14268110627;1
SO58996;17;418;372;20191217;20191227;20191224;281;1;100;3;2;1 466,01;2 932,02;0;0,00;1 554,95;3 109,90;2 932,02;234,56;73,30;5A1A-4E3D-B2;PO14268110627;1
SO58996;18;418;605;20191217;20191227;20191224;281;1;100;3;2;323,99;647,99;0;0,00;343,65;687,30;647,99;51,84;16,20;5A1A-4E3D-B2;PO14268110627;1
SO58996;19;418;545;20191217;20191227;20191224;281;1;100;3;1;24,29;24,29;0;0,00;17,98;17,98;24,29;1,94;0,61;5A1A-4E3D-B2;PO14268110627;1
SO58996;20;418;583;20191217;20191227;20191224;281;1;100;3;4;1 020,59;4 082,38;0;0,00;1 082,51;4 330,04;4 082,38;326,59;102,06;5A1A-4E3D-B2;PO14268110627;1
SO58996;21;418;388;20191217;20191227;20191224;281;1;100;3;1;672,29;672,29;0;0,00;713,08;713,08;672,29;53,78;16,81;5A1A-4E3D-B2;PO14268110627;1
SO58997;1;195;225;20191218;20191228;20191225;296;1;6;9;5;5,39;26,97;0;0,00;6,92;34,61;26,97;2,16;0,67;2500-4CAE-BD;PO12151154896;1
SO58997;2;195;234;20191218;20191228;20191225;296;1;6;9;7;29,99;209,96;0;0,00;38,49;269,45;209,96;16,80;5,25;2500-4CAE-BD;PO12151154896;1
SO58997;3;195;491;20191218;20191228;20191225;296;1;6;9;3;32,39;97,18;0;0,00;41,57;124,72;97,18;7,77;2,43;2500-4CAE-BD;PO12151154896;1
SO58997;4;195;483;20191218;20191228;20191225;296;1;6;9;3;72,00;216,00;0;0,00;44,88;134,64;216,00;17,28;5,40;2500-4CAE-BD;PO12151154896;1
SO58997;5;195;471;20191218;20191228;20191225;296;1;6;9;1;38,10;38,10;0;0,00;23,75;23,75;38,10;3,05;0,95;2500-4CAE-BD;PO12151154896;1
SO58997;6;195;475;20191218;20191228;20191225;296;1;6;9;4;41,99;167,98;0;0,00;26,18;104,71;167,98;13,44;4,20;2500-4CAE-BD;PO12151154896;1
SO58997;7;195;477;20191218;20191228;20191225;296;1;6;9;2;2,99;5,99;0;0,00;1,87;3,73;5,99;0,48;0,15;2500-4CAE-BD;PO12151154896;1
SO58998;1;417;434;20191218;20191228;20191225;281;1;100;4;1;356,90;356,90;0;0,00;360,94;360,94;356,90;28,55;8,92;4DD5-4775-B2;PO15834116108;1
SO58999;1;379;418;20191218;20191228;20191225;293;1;100;1;3;356,90;1 070,69;0;0,00;360,94;1 082,83;1 070,69;85,66;26,77;F136-4F0C-AA;PO14065118978;1
SO58999;2;379;408;20191218;20191228;20191225;293;1;100;1;1;72,16;72,16;0;0,00;53,40;53,40;72,16;5,77;1,80;F136-4F0C-AA;PO14065118978;1
SO59000;1;445;501;20191218;20191228;20191225;292;1;100;7;1;72,88;72,88;0;0,00;53,93;53,93;72,88;5,83;1,82;6485-486D-B0;PO13137196470;1
SO59001;1;303;577;20191218;20191228;20191225;296;1;6;9;1;728,91;728,91;0;0,00;755,15;755,15;728,91;58,31;18,22;48DB-45C4-A8;PO12180120012;1
SO59001;2;303;554;20191218;20191228;20191225;296;1;6;9;3;54,94;164,83;0;0,00;40,66;121,97;164,83;13,19;4,12;48DB-45C4-A8;PO12180120012;1
SO59001;3;303;514;20191218;20191228;20191225;296;1;6;9;2;63,90;127,80;0;0,00;47,29;94,57;127,80;10,22;3,20;48DB-45C4-A8;PO12180120012;1
SO59002;1;30;281;20191219;20191229;20191226;284;1;19;6;1;202,33;202,33;0;0,00;204,63;204,63;202,33;16,19;5,06;A4A7-481C-A3;PO14210147786;1
SO59002;2;30;287;20191219;20191229;20191226;284;1;19;6;1;202,33;202,33;0;0,00;204,63;204,63;202,33;16,19;5,06;A4A7-481C-A3;PO14210147786;1
SO59003;1;550;471;20191219;20191229;20191226;291;1;19;6;7;38,10;266,70;0;0,00;23,75;166,24;266,70;21,34;6,67;514A-4B62-B4;PO14239121229;1
SO59003;2;550;483;20191219;20191229;20191226;291;1;19;6;2;72,00;144,00;0;0,00;44,88;89,76;144,00;11,52;3,60;514A-4B62-B4;PO14239121229;1
SO59003;3;550;481;20191219;20191229;20191226;291;1;19;6;3;5,39;16,18;0;0,00;3,36;10,09;16,18;1,29;0,40;514A-4B62-B4;PO14239121229;1
SO59003;4;550;491;20191219;20191229;20191226;291;1;19;6;7;32,39;226,76;0;0,00;41,57;291,01;226,76;18,14;5,67;514A-4B62-B4;PO14239121229;1
SO59003;5;550;580;20191219;20191229;20191226;291;1;19;6;3;1 020,59;3 061,78;0;0,00;1 082,51;3 247,53;3 061,78;244,94;76,54;514A-4B62-B4;PO14239121229;1
SO59003;6;550;545;20191219;20191229;20191226;291;1;19;6;3;24,29;72,88;0;0,00;17,98;53,93;72,88;5,83;1,82;514A-4B62-B4;PO14239121229;1
SO59004;1;33;355;20191219;20191229;20191226;296;1;6;9;1;1 391,99;1 391,99;0;0,00;1 265,62;1 265,62;1 391,99;111,36;34,80;A192-44DB-B7;PO8062155143;1
SO59005;1;472;515;20191219;20191229;20191226;281;1;100;3;1;16,27;16,27;0;0,00;12,04;12,04;16,27;1,30;0,41;1873-4FCC-AA;PO11890144892;1
SO59006;1;576;474;20191219;20191229;20191226;283;1;100;2;6;41,99;251,96;0;0,00;26,18;157,06;251,96;20,16;6,30;44DF-4F7B-BE;PO9019145536;1
SO59006;2;576;355;20191219;20191229;20191226;283;1;100;2;2;1 391,99;2 783,99;0;0,00;1 265,62;2 531,24;2 783,99;222,72;69,60;44DF-4F7B-BE;PO9019145536;1
SO59006;3;576;600;20191219;20191229;20191226;283;1;100;2;1;323,99;323,99;0;0,00;294,58;294,58;323,99;25,92;8,10;44DF-4F7B-BE;PO9019145536;1
SO59006;4;576;598;20191219;20191229;20191226;283;1;100;2;1;323,99;323,99;0;0,00;294,58;294,58;323,99;25,92;8,10;44DF-4F7B-BE;PO9019145536;1
SO59007;1;636;408;20191220;20191230;20191227;283;1;100;2;1;72,16;72,16;0;0,00;53,40;53,40;72,16;5,77;1,80;2145-4E0C-A4;PO8352188193;1
SO59007;2;636;436;20191220;20191230;20191227;283;1;100;2;3;356,90;1 070,69;0;0,00;360,94;1 082,83;1 070,69;85,66;26,77;2145-4E0C-A4;PO8352188193;1
SO59008;1;52;579;20191220;20191230;20191227;288;1;98;10;3;728,91;2 186,73;0;0,00;755,15;2 265,45;2 186,73;174,94;54,67;4EE7-43A3-A6;PO5713164207;1
SO59008;2;52;574;20191220;20191230;20191227;288;1;98;10;1;1 430,44;1 430,44;0;0,00;1 481,94;1 481,94;1 430,44;114,44;35,76;4EE7-43A3-A6;PO5713164207;1
SO59008;3;52;572;20191220;20191230;20191227;288;1;98;10;6;445,41;2 672,46;0;0,00;461,44;2 768,67;2 672,46;213,80;66,81;4EE7-43A3-A6;PO5713164207;1
SO59008;4;52;562;20191220;20191230;20191227;288;1;98;10;6;1 430,44;8 582,65;0;0,00;1 481,94;8 891,63;8 582,65;686,61;214,57;4EE7-43A3-A6;PO5713164207;1
SO59008;5;52;565;20191220;20191230;20191227;288;1;98;10;1;445,41;445,41;0;0,00;461,44;461,44;445,41;35,63;11,14;4EE7-43A3-A6;PO5713164207;1
SO59008;6;52;563;20191220;20191230;20191227;288;1;98;10;4;1 430,44;5 721,77;0;0,00;1 481,94;5 927,75;5 721,77;457,74;143,04;4EE7-43A3-A6;PO5713164207;1
SO59008;7;52;571;20191220;20191230;20191227;288;1;98;10;3;445,41;1 336,23;0;0,00;461,44;1 384,33;1 336,23;106,90;33,41;4EE7-43A3-A6;PO5713164207;1
SO59008;8;52;577;20191220;20191230;20191227;288;1;98;10;4;728,91;2 915,64;0;0,00;755,15;3 020,60;2 915,64;233,25;72,89;4EE7-43A3-A6;PO5713164207;1
SO59008;9;52;552;20191220;20191230;20191227;288;1;98;10;2;54,89;109,79;0;0,00;40,62;81,24;109,79;8,78;2,74;4EE7-43A3-A6;PO5713164207;1
SO59008;10;52;556;20191220;20191230;20191227;288;1;98;10;1;105,29;105,29;0;0,00;77,92;77,92;105,29;8,42;2,63;4EE7-43A3-A6;PO5713164207;1
SO59008;11;52;586;20191220;20191230;20191227;288;1;98;10;2;445,41;890,82;0;0,00;461,44;922,89;890,82;71,27;22,27;4EE7-43A3-A6;PO5713164207;1
SO59008;12;52;603;20191220;20191230;20191227;288;1;98;10;3;72,89;218,68;0;0,00;53,94;161,82;218,68;17,49;5,47;4EE7-43A3-A6;PO5713164207;1
SO59008;13;52;573;20191220;20191230;20191227;288;1;98;10;1;1 430,44;1 430,44;0;0,00;1 481,94;1 481,94;1 430,44;114,44;35,76;4EE7-43A3-A6;PO5713164207;1
SO59008;14;52;566;20191220;20191230;20191227;288;1;98;10;2;445,41;890,82;0;0,00;461,44;922,89;890,82;71,27;22,27;4EE7-43A3-A6;PO5713164207;1
SO59008;15;52;560;20191220;20191230;20191227;288;1;98;10;3;728,91;2 186,73;0;0,00;755,15;2 265,45;2 186,73;174,94;54,67;4EE7-43A3-A6;PO5713164207;1
SO59008;16;52;578;20191220;20191230;20191227;288;1;98;10;1;728,91;728,91;0;0,00;755,15;755,15;728,91;58,31;18,22;4EE7-43A3-A6;PO5713164207;1
SO59008;17;52;575;20191220;20191230;20191227;288;1;98;10;1;1 430,44;1 430,44;0;0,00;1 481,94;1 481,94;1 430,44;114,44;35,76;4EE7-43A3-A6;PO5713164207;1
SO59008;18;52;561;20191220;20191230;20191227;288;1;98;10;3;1 430,44;4 291,33;0;0,00;1 481,94;4 445,81;4 291,33;343,31;107,28;4EE7-43A3-A6;PO5713164207;1
SO59008;19;52;523;20191220;20191230;20191227;288;1;98;10;2;31,58;63,17;0;0,00;23,37;46,74;63,17;5,05;1,58;4EE7-43A3-A6;PO5713164207;1
SO59008;20;52;567;20191220;20191230;20191227;288;1;98;10;3;445,41;1 336,23;0;0,00;461,44;1 384,33;1 336,23;106,90;33,41;4EE7-43A3-A6;PO5713164207;1
SO59008;21;52;558;20191220;20191230;20191227;288;1;98;10;3;242,99;728,98;0;0,00;179,82;539,45;728,98;58,32;18,22;4EE7-43A3-A6;PO5713164207;1
SO59008;22;52;585;20191220;20191230;20191227;288;1;98;10;2;445,41;890,82;0;0,00;461,44;922,89;890,82;71,27;22,27;4EE7-43A3-A6;PO5713164207;1
SO59008;23;52;570;20191220;20191230;20191227;288;1;98;10;1;445,41;445,41;0;0,00;461,44;461,44;445,41;35,63;11,14;4EE7-43A3-A6;PO5713164207;1
SO59008;24;52;559;20191220;20191230;20191227;288;1;98;10;5;12,14;60,72;0;0,00;8,99;44,93;60,72;4,86;1,52;4EE7-43A3-A6;PO5713164207;1
SO59008;25;52;564;20191220;20191230;20191227;288;1;98;10;5;1 430,44;7 152,21;0;0,00;1 481,94;7 409,69;7 152,21;572,18;178,81;4EE7-43A3-A6;PO5713164207;1
SO59008;26;52;569;20191220;20191230;20191227;288;1;98;10;4;445,41;1 781,64;0;0,00;461,44;1 845,78;1 781,64;142,53;44,54;4EE7-43A3-A6;PO5713164207;1
SO59008;27;52;601;20191220;20191230;20191227;288;1;98;10;3;32,39;97,18;0;0,00;23,97;71,91;97,18;7,77;2,43;4EE7-43A3-A6;PO5713164207;1
SO59008;28;52;555;20191220;20191230;20191227;288;1;98;10;4;63,90;255,60;0;0,00;47,29;189,14;255,60;20,45;6,39;4EE7-43A3-A6;PO5713164207;1
SO59008;29;52;576;20191220;20191230;20191227;288;1;98;10;1;1 430,44;1 430,44;0;0,00;1 481,94;1 481,94;1 430,44;114,44;35,76;4EE7-43A3-A6;PO5713164207;1
SO59008;30;52;568;20191220;20191230;20191227;288;1;98;10;4;445,41;1 781,64;0;0,00;461,44;1 845,78;1 781,64;142,53;44,54;4EE7-43A3-A6;PO5713164207;1
SO59009;1;238;546;20191220;20191230;20191227;281;1;100;3;1;37,25;37,25;0;0,00;27,57;27,57;37,25;2,98;0,93;C24E-4A12-94;PO6873126970;1
SO59010;1;109;472;20191221;20191231;20191228;293;1;100;1;5;38,10;190,50;0;0,00;23,75;118,75;190,50;15,24;4,76;2350-42CD-B1;PO6815132533;1
SO59010;2;109;477;20191221;20191231;20191228;293;1;100;1;5;2,99;14,97;0;0,00;1,87;9,33;14,97;1,20;0,37;2350-42CD-B1;PO6815132533;1
SO59010;3;109;359;20191221;20191231;20191228;293;1;100;1;2;1 376,99;2 753,99;0;0,00;1 251,98;2 503,96;2 753,99;220,32;68,85;2350-42CD-B1;PO6815132533;1
SO59010;4;109;587;20191221;20191231;20191228;293;1;100;1;1;461,69;461,69;0;0,00;419,78;419,78;461,69;36,94;11,54;2350-42CD-B1;PO6815132533;1
SO59010;5;109;483;20191221;20191231;20191228;293;1;100;1;3;72,00;216,00;0;0,00;44,88;134,64;216,00;17,28;5,40;2350-42CD-B1;PO6815132533;1
SO59010;6;109;592;20191221;20191231;20191228;293;1;100;1;1;338,99;338,99;0;0,00;308,22;308,22;338,99;27,12;8,47;2350-42CD-B1;PO6815132533;1
SO59010;7;109;214;20191221;20191231;20191228;293;1;100;1;8;20,99;167,95;0;0,00;13,09;104,69;167,95;13,44;4,20;2350-42CD-B1;PO6815132533;1
SO59010;8;109;542;20191221;20191231;20191228;293;1;100;1;2;24,29;48,59;0;0,00;17,98;35,96;48,59;3,89;1,21;2350-42CD-B1;PO6815132533;1
SO59010;9;109;487;20191221;20191231;20191228;293;1;100;1;7;32,99;230,96;0;0,00;20,57;143,96;230,96;18,48;5,77;2350-42CD-B1;PO6815132533;1
SO59010;10;109;597;20191221;20191231;20191228;293;1;100;1;2;323,99;647,99;0;0,00;294,58;589,16;647,99;51,84;16,20;2350-42CD-B1;PO6815132533;1
SO59010;11;109;465;20191221;20191231;20191228;293;1;100;1;5;14,69;73,47;0;0,00;9,16;45,80;73,47;5,88;1,84;2350-42CD-B1;PO6815132533;1
SO59010;12;109;517;20191221;20191231;20191228;293;1;100;1;1;31,58;31,58;0;0,00;23,37;23,37;31,58;2,53;0,79;2350-42CD-B1;PO6815132533;1
SO59010;13;109;512;20191221;20191231;20191228;293;1;100;1;3;218,45;655,36;0;0,00;199,38;598,13;655,36;52,43;16,38;2350-42CD-B1;PO6815132533;1
SO59010;14;109;511;20191221;20191231;20191228;293;1;100;1;1;218,45;218,45;0;0,00;199,38;199,38;218,45;17,48;5,46;2350-42CD-B1;PO6815132533;1
SO59010;15;109;355;20191221;20191231;20191228;293;1;100;1;1;1 391,99;1 391,99;0;0,00;1 265,62;1 265,62;1 391,99;111,36;34,80;2350-42CD-B1;PO6815132533;1
SO59010;16;109;543;20191221;20191231;20191228;293;1;100;1;1;37,25;37,25;0;0,00;27,57;27,57;37,25;2,98;0,93;2350-42CD-B1;PO6815132533;1
SO59010;17;109;363;20191221;20191231;20191228;293;1;100;1;6;1 376,99;8 261,96;0;0,00;1 251,98;7 511,89;8 261,96;660,96;206,55;2350-42CD-B1;PO6815132533;1
SO59010;18;109;217;20191221;20191231;20191228;293;1;100;1;1;20,99;20,99;0;0,00;13,09;13,09;20,99;1,68;0,52;2350-42CD-B1;PO6815132533;1
SO59010;19;109;309;20191221;20191231;20191228;293;1;100;1;2;818,70;1 637,40;0;0,00;747,20;1 494,40;1 637,40;130,99;40,94;2350-42CD-B1;PO6815132533;1
SO59010;20;109;595;20191221;20191231;20191228;293;1;100;1;1;338,99;338,99;0;0,00;308,22;308,22;338,99;27,12;8,47;2350-42CD-B1;PO6815132533;1
SO59010;21;109;544;20191221;20191231;20191228;293;1;100;1;1;48,59;48,59;0;0,00;35,96;35,96;48,59;3,89;1,21;2350-42CD-B1;PO6815132533;1
SO59010;22;109;598;20191221;20191231;20191228;293;1;100;1;3;323,99;971,98;0;0,00;294,58;883,74;971,98;77,76;24,30;2350-42CD-B1;PO6815132533;1
SO59010;23;109;484;20191221;20191231;20191228;293;1;100;1;5;4,77;23,85;0;0,00;2,97;14,87;23,85;1,91;0,60;2350-42CD-B1;PO6815132533;1
SO59010;24;109;532;20191221;20191231;20191228;293;1;100;1;3;149,87;449,62;0;0,00;136,79;410,36;449,62;35,97;11,24;2350-42CD-B1;PO6815132533;1
SO59010;25;109;488;20191221;20191231;20191228;293;1;100;1;1;32,39;32,39;0;0,00;41,57;41,57;32,39;2,59;0,81;2350-42CD-B1;PO6815132533;1
SO59010;26;109;588;20191221;20191231;20191228;293;1;100;1;1;461,69;461,69;0;0,00;419,78;419,78;461,69;36,94;11,54;2350-42CD-B1;PO6815132533;1
SO59010;27;109;225;20191221;20191231;20191228;293;1;100;1;2;5,39;10,79;0;0,00;6,92;13,84;10,79;0,86;0,27;2350-42CD-B1;PO6815132533;1
SO59010;28;109;589;20191221;20191231;20191228;293;1;100;1;3;461,69;1 385,08;0;0,00;419,78;1 259,34;1 385,08;110,81;34,63;2350-42CD-B1;PO6815132533;1
SO59010;29;109;298;20191221;20191231;20191228;293;1;100;1;1;809,76;809,76;0;0,00;739,04;739,04;809,76;64,78;20,24;2350-42CD-B1;PO6815132533;1
SO59010;30;109;599;20191221;20191231;20191228;293;1;100;1;3;323,99;971,98;0;0,00;294,58;883,74;971,98;77,76;24,30;2350-42CD-B1;PO6815132533;1
SO59010;31;109;357;20191221;20191231;20191228;293;1;100;1;1;1 391,99;1 391,99;0;0,00;1 265,62;1 265,62;1 391,99;111,36;34,80;2350-42CD-B1;PO6815132533;1
SO59010;32;109;476;20191221;20191231;20191228;293;3;100;1;19;38,49;731,40;0,05;36,57;26,18;497,35;694,83;55,59;17,37;2350-42CD-B1;PO6815132533;1
SO59010;33;109;596;20191221;20191231;20191228;293;1;100;1;1;323,99;323,99;0;0,00;294,58;294,58;323,99;25,92;8,10;2350-42CD-B1;PO6815132533;1
SO59010;34;109;222;20191221;20191231;20191228;293;1;100;1;3;20,99;62,98;0;0,00;13,09;39,26;62,98;5,04;1,57;2350-42CD-B1;PO6815132533;1
SO59010;35;109;594;20191221;20191231;20191228;293;1;100;1;2;338,99;677,99;0;0,00;308,22;616,44;677,99;54,24;16,95;2350-42CD-B1;PO6815132533;1
SO59010;36;109;234;20191221;20191231;20191228;293;1;100;1;3;29,99;89,98;0;0,00;38,49;115,48;89,98;7,20;2,25;2350-42CD-B1;PO6815132533;1
SO59010;37;109;490;20191221;20191231;20191228;293;1;100;1;5;32,39;161,97;0;0,00;41,57;207,86;161,97;12,96;4,05;2350-42CD-B1;PO6815132533;1
SO59010;38;109;361;20191221;20191231;20191228;293;1;100;1;5;1 376,99;6 884,97;0;0,00;1 251,98;6 259,91;6 884,97;550,80;172,12;2350-42CD-B1;PO6815132533;1
SO59010;39;109;524;20191221;20191231;20191228;293;1;100;1;3;158,43;475,29;0;0,00;144,59;433,78;475,29;38,02;11,88;2350-42CD-B1;PO6815132533;1
SO59010;40;109;525;20191221;20191231;20191228;293;1;100;1;4;158,43;633,72;0;0,00;144,59;578,38;633,72;50,70;15,84;2350-42CD-B1;PO6815132533;1
SO59010;41;109;515;20191221;20191231;20191228;293;1;100;1;3;16,27;48,82;0;0,00;12,04;36,12;48,82;3,91;1,22;2350-42CD-B1;PO6815132533;1
SO59010;42;109;533;20191221;20191231;20191228;293;1;100;1;1;149,87;149,87;0;0,00;136,79;136,79;149,87;11,99;3,75;2350-42CD-B1;PO6815132533;1
SO59010;43;109;353;20191221;20191231;20191228;293;1;100;1;4;1 391,99;5 567,98;0;0,00;1 265,62;5 062,48;5 567,98;445,44;139,20;2350-42CD-B1;PO6815132533;1
SO59010;44;109;593;20191221;20191231;20191228;293;1;100;1;1;338,99;338,99;0;0,00;308,22;308,22;338,99;27,12;8,47;2350-42CD-B1;PO6815132533;1
SO59010;45;109;471;20191221;20191231;20191228;293;2;100;1;11;36,83;405,13;0,02;8,10;23,75;261,24;397,03;31,76;9,93;2350-42CD-B1;PO6815132533;1
SO59010;46;109;491;20191221;20191231;20191228;293;1;100;1;5;32,39;161,97;0;0,00;41,57;207,86;161,97;12,96;4,05;2350-42CD-B1;PO6815132533;1
SO59011;1;3;231;20191221;20191231;20191228;281;1;100;4;9;29,99;269,95;0;0,00;38,49;346,43;269,95;21,60;6,75;CAAD-4857-B7;PO6786194654;1
SO59011;2;3;374;20191221;20191231;20191228;281;1;100;4;2;1 466,01;2 932,02;0;0,00;1 554,95;3 109,90;2 932,02;234,56;73,30;CAAD-4857-B7;PO6786194654;1
SO59011;3;3;484;20191221;20191231;20191228;281;2;100;4;12;4,61;55,33;0,02;1,11;2,97;35,68;54,23;4,34;1,36;CAAD-4857-B7;PO6786194654;1
SO59011;4;3;384;20191221;20191231;20191228;281;1;100;4;2;672,29;1 344,59;0;0,00;713,08;1 426,16;1 344,59;107,57;33,61;CAAD-4857-B7;PO6786194654;1
SO59011;5;3;376;20191221;20191231;20191228;281;1;100;4;1;1 466,01;1 466,01;0;0,00;1 554,95;1 554,95;1 466,01;117,28;36,65;CAAD-4857-B7;PO6786194654;1
SO59011;6;3;472;20191221;20191231;20191228;281;1;100;4;8;38,10;304,80;0;0,00;23,75;189,99;304,80;24,38;7,62;CAAD-4857-B7;PO6786194654;1
SO59011;7;3;545;20191221;20191231;20191228;281;1;100;4;3;24,29;72,88;0;0,00;17,98;53,93;72,88;5,83;1,82;CAAD-4857-B7;PO6786194654;1
SO59011;8;3;547;20191221;20191231;20191228;281;1;100;4;1;48,59;48,59;0;0,00;35,96;35,96;48,59;3,89;1,21;CAAD-4857-B7;PO6786194654;1
SO59011;9;3;491;20191221;20191231;20191228;281;3;100;4;16;29,69;475,11;0,05;23,76;41,57;665,16;451,36;36,11;11,28;CAAD-4857-B7;PO6786194654;1
SO59011;10;3;467;20191221;20191231;20191228;281;1;100;4;6;14,69;88,16;0;0,00;9,16;54,96;88,16;7,05;2,20;CAAD-4857-B7;PO6786194654;1
SO59011;11;3;583;20191221;20191231;20191228;281;1;100;4;9;1 020,59;9 185,35;0;0,00;1 082,51;9 742,59;9 185,35;734,83;229,63;CAAD-4857-B7;PO6786194654;1
SO59011;12;3;382;20191221;20191231;20191228;281;1;100;4;2;672,29;1 344,59;0;0,00;713,08;1 426,16;1 344,59;107,57;33,61;CAAD-4857-B7;PO6786194654;1
SO59011;13;3;465;20191221;20191231;20191228;281;1;100;4;4;14,69;58,78;0;0,00;9,16;36,64;58,78;4,70;1,47;CAAD-4857-B7;PO6786194654;1
SO59011;14;3;225;20191221;20191231;20191228;281;1;100;4;4;5,39;21,58;0;0,00;6,92;27,69;21,58;1,73;0,54;CAAD-4857-B7;PO6786194654;1
SO59011;15;3;471;20191221;20191231;20191228;281;4;100;4;26;31,75;825,50;0,1;82,55;23,75;617,47;742,95;59,44;18,57;CAAD-4857-B7;PO6786194654;1
SO59011;16;3;222;20191221;20191231;20191228;281;3;100;4;15;19,24;288,67;0,05;14,43;13,09;196,29;274,23;21,94;6,86;CAAD-4857-B7;PO6786194654;1
SO59011;17;3;487;20191221;20191231;20191228;281;1;100;4;8;32,99;263,95;0;0,00;20,57;164,53;263,95;21,12;6,60;CAAD-4857-B7;PO6786194654;1
SO59011;18;3;483;20191221;20191231;20191228;281;1;100;4;10;72,00;720,00;0;0,00;44,88;448,80;720,00;57,60;18,00;CAAD-4857-B7;PO6786194654;1
SO59011;19;3;234;20191221;20191231;20191228;281;1;100;4;10;29,99;299,94;0;0,00;38,49;384,92;299,94;24,00;7,50;CAAD-4857-B7;PO6786194654;1
SO59011;20;3;237;20191221;20191231;20191228;281;1;100;4;5;29,99;149,97;0;0,00;38,49;192,46;149,97;12,00;3,75;CAAD-4857-B7;PO6786194654;1
SO59011;21;3;605;20191221;20191231;20191228;281;1;100;4;3;323,99;971,98;0;0,00;343,65;1 030,95;971,98;77,76;24,30;CAAD-4857-B7;PO6786194654;1
SO59011;22;3;490;20191221;20191231;20191228;281;3;100;4;16;29,69;475,11;0,05;23,76;41,57;665,16;451,36;36,11;11,28;CAAD-4857-B7;PO6786194654;1
SO59011;23;3;463;20191221;20191231;20191228;281;1;100;4;4;14,69;58,78;0;0,00;9,16;36,64;58,78;4,70;1,47;CAAD-4857-B7;PO6786194654;1
SO59011;24;3;217;20191221;20191231;20191228;281;1;100;4;8;20,99;167,95;0;0,00;13,09;104,69;167,95;13,44;4,20;CAAD-4857-B7;PO6786194654;1
SO59011;25;3;580;20191221;20191231;20191228;281;1;100;4;6;1 020,59;6 123,56;0;0,00;1 082,51;6 495,06;6 123,56;489,89;153,09;CAAD-4857-B7;PO6786194654;1
SO59011;26;3;480;20191221;20191231;20191228;281;1;100;4;4;1,37;5,50;0;0,00;0,86;3,43;5,50;0,44;0,14;CAAD-4857-B7;PO6786194654;1
SO59011;27;3;477;20191221;20191231;20191228;281;1;100;4;10;2,99;29,94;0;0,00;1,87;18,66;29,94;2,40;0,75;CAAD-4857-B7;PO6786194654;1
SO59011;28;3;584;20191221;20191231;20191228;281;1;100;4;2;323,99;647,99;0;0,00;343,65;687,30;647,99;51,84;16,20;CAAD-4857-B7;PO6786194654;1
SO59011;29;3;390;20191221;20191231;20191228;281;1;100;4;5;672,29;3 361,47;0;0,00;713,08;3 565,40;3 361,47;268,92;84,04;CAAD-4857-B7;PO6786194654;1
SO59011;30;3;214;20191221;20191231;20191228;281;1;100;4;3;20,99;62,98;0;0,00;13,09;39,26;62,98;5,04;1,57;CAAD-4857-B7;PO6786194654;1
