SalesOrderNumber;SalesOrderLineNumber;ResellerKey;ProductKey;OrderDateKey;DueDateKey;ShipDateKey;EmployeeKey;PromotionKey;CurrencyKey;SalesTerritoryKey;OrderQuantity;UnitPrice;ExtendedAmount;UnitPriceDiscountPct;DiscountAmount;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmount;FreightAmount;CarrierTrackingNumber;CustomerPONumber;RevisionNumber
SO45780;14;442;345;20180402;20180412;20180409;288;1;19;6;5;2 039,99;10 199,97;0;0,00;1 912,15;9 560,77;10 199,97;816,00;255,00;1E49-4721-BA;PO18473162015;1
SO45780;15;442;288;20180402;20180412;20180409;288;1;19;6;1;722,59;722,59;0;0,00;623,84;623,84;722,59;57,81;18,06;1E49-4721-BA;PO18473162015;1
SO45780;16;442;307;20180402;20180412;20180409;288;1;19;6;2;722,59;1 445,19;0;0,00;623,84;1 247,68;1 445,19;115,62;36,13;1E49-4721-BA;PO18473162015;1
SO45781;1;227;232;20180402;20180412;20180409;288;1;19;6;2;28,84;57,68;0;0,00;31,72;63,45;57,68;4,61;1,44;EB85-4E0C-A3;PO18444138991;1
SO45781;2;227;336;20180402;20180412;20180409;288;1;19;6;3;419,46;1 258,38;0;0,00;413,15;1 239,44;1 258,38;100,67;31,46;EB85-4E0C-A3;PO18444138991;1
SO45781;3;227;324;20180402;20180412;20180409;288;1;19;6;6;419,46;2 516,75;0;0,00;413,15;2 478,88;2 516,75;201,34;62,92;EB85-4E0C-A3;PO18444138991;1
SO45781;4;227;338;20180402;20180412;20180409;288;1;19;6;4;419,46;1 677,84;0;0,00;413,15;1 652,59;1 677,84;134,23;41,95;EB85-4E0C-A3;PO18444138991;1
SO45781;5;227;332;20180402;20180412;20180409;288;1;19;6;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;EB85-4E0C-A3;PO18444138991;1
SO45781;6;227;334;20180402;20180412;20180409;288;1;19;6;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;EB85-4E0C-A3;PO18444138991;1
SO45781;7;227;319;20180402;20180412;20180409;288;1;19;6;8;874,79;6 998,35;0;0,00;884,71;7 077,67;6 998,35;559,87;174,96;EB85-4E0C-A3;PO18444138991;1
SO45781;8;227;314;20180402;20180412;20180409;288;1;19;6;1;2 146,96;2 146,96;0;0,00;2 171,29;2 171,29;2 146,96;171,76;53,67;EB85-4E0C-A3;PO18444138991;1
SO45781;9;227;315;20180402;20180412;20180409;288;1;19;6;4;874,79;3 499,18;0;0,00;884,71;3 538,83;3 499,18;279,93;87,48;EB85-4E0C-A3;PO18444138991;1
SO45781;10;227;316;20180402;20180412;20180409;288;1;19;6;4;874,79;3 499,18;0;0,00;884,71;3 538,83;3 499,18;279,93;87,48;EB85-4E0C-A3;PO18444138991;1
SO45781;11;227;262;20180402;20180412;20180409;288;1;19;6;3;183,94;551,81;0;0,00;181,49;544,46;551,81;44,15;13,80;EB85-4E0C-A3;PO18444138991;1
SO45781;12;227;326;20180402;20180412;20180409;288;1;19;6;9;419,46;3 775,13;0;0,00;413,15;3 718,32;3 775,13;302,01;94,38;EB85-4E0C-A3;PO18444138991;1
SO45781;13;227;275;20180402;20180412;20180409;288;1;19;6;3;356,90;1 070,69;0;0,00;352,14;1 056,42;1 070,69;85,66;26,77;EB85-4E0C-A3;PO18444138991;1
SO45781;14;227;241;20180402;20180412;20180409;288;1;19;6;3;758,08;2 274,23;0;0,00;747,97;2 243,90;2 274,23;181,94;56,86;EB85-4E0C-A3;PO18444138991;1
SO45781;15;227;270;20180402;20180412;20180409;288;1;19;6;1;183,94;183,94;0;0,00;181,49;181,49;183,94;14,72;4,60;EB85-4E0C-A3;PO18444138991;1
SO45781;16;227;272;20180402;20180412;20180409;288;1;19;6;2;183,94;367,88;0;0,00;181,49;362,97;367,88;29,43;9,20;EB85-4E0C-A3;PO18444138991;1
SO45781;17;227;342;20180402;20180412;20180409;288;1;19;6;5;419,46;2 097,29;0;0,00;413,15;2 065,73;2 097,29;167,78;52,43;EB85-4E0C-A3;PO18444138991;1
SO45781;18;227;285;20180402;20180412;20180409;288;1;19;6;2;178,58;357,16;0;0,00;176,20;352,40;357,16;28,57;8,93;EB85-4E0C-A3;PO18444138991;1
SO45781;19;227;322;20180402;20180412;20180409;288;1;19;6;4;419,46;1 677,84;0;0,00;413,15;1 652,59;1 677,84;134,23;41,95;EB85-4E0C-A3;PO18444138991;1
SO45781;20;227;317;20180402;20180412;20180409;288;1;19;6;6;874,79;5 248,76;0;0,00;884,71;5 308,25;5 248,76;419,90;131,22;EB85-4E0C-A3;PO18444138991;1
SO45781;21;227;253;20180402;20180412;20180409;288;1;19;6;4;178,58;714,32;0;0,00;176,20;704,80;714,32;57,15;17,86;EB85-4E0C-A3;PO18444138991;1
SO45781;22;227;264;20180402;20180412;20180409;288;1;19;6;1;183,94;183,94;0;0,00;181,49;181,49;183,94;14,72;4,60;EB85-4E0C-A3;PO18444138991;1
SO45781;23;227;238;20180402;20180412;20180409;288;1;19;6;4;758,08;3 032,30;0;0,00;747,97;2 991,87;3 032,30;242,58;75,81;EB85-4E0C-A3;PO18444138991;1
SO45781;24;227;276;20180402;20180412;20180409;288;1;19;6;2;356,90;713,80;0;0,00;352,14;704,28;713,80;57,10;17,84;EB85-4E0C-A3;PO18444138991;1
SO45781;25;227;266;20180402;20180412;20180409;288;1;19;6;1;183,94;183,94;0;0,00;181,49;181,49;183,94;14,72;4,60;EB85-4E0C-A3;PO18444138991;1
SO45781;26;227;279;20180402;20180412;20180409;288;1;19;6;1;178,58;178,58;0;0,00;176,20;176,20;178,58;14,29;4,46;EB85-4E0C-A3;PO18444138991;1
SO45782;1;146;296;20180402;20180412;20180409;289;1;100;1;2;714,70;1 429,41;0;0,00;617,03;1 234,06;1 429,41;114,35;35,74;D609-4F2A-9B;PO16588186502;1
SO45782;2;146;351;20180402;20180412;20180409;289;1;100;1;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;D609-4F2A-9B;PO16588186502;1
SO45782;3;146;229;20180402;20180412;20180409;289;1;100;1;2;28,84;57,68;0;0,00;31,72;63,45;57,68;4,61;1,44;D609-4F2A-9B;PO16588186502;1
SO45782;4;146;218;20180402;20180412;20180409;289;3;100;1;18;5,23;94,05;0,05;4,70;3,40;61,13;89,35;7,15;2,23;D609-4F2A-9B;PO16588186502;1
SO45782;5;146;292;20180402;20180412;20180409;289;1;100;1;2;818,70;1 637,40;0;0,00;706,81;1 413,62;1 637,40;130,99;40,94;D609-4F2A-9B;PO16588186502;1
SO45782;6;146;220;20180402;20180412;20180409;289;1;100;1;2;20,19;40,37;0;0,00;12,03;24,06;40,37;3,23;1,01;D609-4F2A-9B;PO16588186502;1
SO45782;7;146;215;20180402;20180412;20180409;289;1;100;1;2;20,19;40,37;0;0,00;12,03;24,06;40,37;3,23;1,01;D609-4F2A-9B;PO16588186502;1
SO45782;8;146;349;20180402;20180412;20180409;289;1;100;1;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;D609-4F2A-9B;PO16588186502;1
SO45782;9;146;347;20180402;20180412;20180409;289;1;100;1;4;2 039,99;8 159,98;0;0,00;1 912,15;7 648,62;8 159,98;652,80;204,00;D609-4F2A-9B;PO16588186502;1
SO45782;10;146;350;20180402;20180412;20180409;289;1;100;1;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;D609-4F2A-9B;PO16588186502;1
SO45782;11;146;212;20180402;20180412;20180409;289;1;100;1;1;20,19;20,19;0;0,00;12,03;12,03;20,19;1,61;0,50;D609-4F2A-9B;PO16588186502;1
SO45782;12;146;348;20180402;20180412;20180409;289;1;100;1;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;D609-4F2A-9B;PO16588186502;1
SO45782;13;146;344;20180402;20180412;20180409;289;1;100;1;2;2 039,99;4 079,99;0;0,00;1 912,15;3 824,31;4 079,99;326,40;102,00;D609-4F2A-9B;PO16588186502;1
SO45782;14;146;307;20180402;20180412;20180409;289;1;100;1;1;722,59;722,59;0;0,00;623,84;623,84;722,59;57,81;18,06;D609-4F2A-9B;PO16588186502;1
SO45782;15;146;232;20180402;20180412;20180409;289;1;100;1;1;28,84;28,84;0;0,00;31,72;31,72;28,84;2,31;0,72;D609-4F2A-9B;PO16588186502;1
SO45782;16;146;345;20180402;20180412;20180409;289;1;100;1;4;2 039,99;8 159,98;0;0,00;1 912,15;7 648,62;8 159,98;652,80;204,00;D609-4F2A-9B;PO16588186502;1
SO45782;17;146;223;20180402;20180412;20180409;289;1;100;1;2;5,19;10,37;0;0,00;5,71;11,41;10,37;0,83;0,26;D609-4F2A-9B;PO16588186502;1
SO45782;18;146;235;20180402;20180412;20180409;289;1;100;1;1;28,84;28,84;0;0,00;31,72;31,72;28,84;2,31;0,72;D609-4F2A-9B;PO16588186502;1
SO45783;1;397;344;20180403;20180413;20180410;286;1;100;1;2;2 039,99;4 079,99;0;0,00;1 912,15;3 824,31;4 079,99;326,40;102,00;AD5D-4FF2-82;PO16617161291;1
SO45783;2;397;235;20180403;20180413;20180410;286;1;100;1;1;28,84;28,84;0;0,00;31,72;31,72;28,84;2,31;0,72;AD5D-4FF2-82;PO16617161291;1
SO45783;3;397;345;20180403;20180413;20180410;286;1;100;1;2;2 039,99;4 079,99;0;0,00;1 912,15;3 824,31;4 079,99;326,40;102,00;AD5D-4FF2-82;PO16617161291;1
SO45783;4;397;347;20180403;20180413;20180410;286;1;100;1;2;2 039,99;4 079,99;0;0,00;1 912,15;3 824,31;4 079,99;326,40;102,00;AD5D-4FF2-82;PO16617161291;1
SO45783;5;397;218;20180403;20180413;20180410;286;2;100;1;12;5,51;66,12;0,02;1,32;3,40;40,76;64,80;5,18;1,62;AD5D-4FF2-82;PO16617161291;1
SO45783;6;397;350;20180403;20180413;20180410;286;1;100;1;4;2 024,99;8 099,98;0;0,00;1 898,09;7 592,38;8 099,98;648,00;202,50;AD5D-4FF2-82;PO16617161291;1
SO45783;7;397;348;20180403;20180413;20180410;286;1;100;1;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;AD5D-4FF2-82;PO16617161291;1
SO45783;8;397;296;20180403;20180413;20180410;286;1;100;1;1;714,70;714,70;0;0,00;617,03;617,03;714,70;57,18;17,87;AD5D-4FF2-82;PO16617161291;1
SO45783;9;397;292;20180403;20180413;20180410;286;1;100;1;1;818,70;818,70;0;0,00;706,81;706,81;818,70;65,50;20,47;AD5D-4FF2-82;PO16617161291;1
SO45784;1;511;310;20180403;20180413;20180410;282;1;100;4;1;2 146,96;2 146,96;0;0,00;2 171,29;2 171,29;2 146,96;171,76;53,67;8A7A-4D84-B4;PO16008186765;1
SO45784;2;511;324;20180403;20180413;20180410;282;1;100;4;1;419,46;419,46;0;0,00;413,15;413,15;419,46;33,56;10,49;8A7A-4D84-B4;PO16008186765;1
SO45784;3;511;334;20180403;20180413;20180410;282;1;100;4;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;8A7A-4D84-B4;PO16008186765;1
SO45784;4;511;276;20180403;20180413;20180410;282;1;100;4;1;356,90;356,90;0;0,00;352,14;352,14;356,90;28,55;8,92;8A7A-4D84-B4;PO16008186765;1
SO45785;1;646;232;20180403;20180413;20180410;283;1;100;3;2;28,84;57,68;0;0,00;31,72;63,45;57,68;4,61;1,44;695A-4F07-88;PO15428114828;1
SO45785;2;646;347;20180403;20180413;20180410;283;1;100;3;4;2 039,99;8 159,98;0;0,00;1 912,15;7 648,62;8 159,98;652,80;204,00;695A-4F07-88;PO15428114828;1
SO45785;3;646;344;20180403;20180413;20180410;283;1;100;3;3;2 039,99;6 119,98;0;0,00;1 912,15;5 736,46;6 119,98;489,60;153,00;695A-4F07-88;PO15428114828;1
SO45785;4;646;346;20180403;20180413;20180410;283;1;100;3;2;2 039,99;4 079,99;0;0,00;1 912,15;3 824,31;4 079,99;326,40;102,00;695A-4F07-88;PO15428114828;1
SO45785;5;646;345;20180403;20180413;20180410;283;1;100;3;2;2 039,99;4 079,99;0;0,00;1 912,15;3 824,31;4 079,99;326,40;102,00;695A-4F07-88;PO15428114828;1
SO45785;6;646;218;20180403;20180413;20180410;283;1;100;3;2;5,70;11,40;0;0,00;3,40;6,79;11,40;0,91;0,29;695A-4F07-88;PO15428114828;1
SO45785;7;646;219;20180403;20180413;20180410;283;1;100;3;2;5,70;11,40;0;0,00;3,40;6,79;11,40;0,91;0,29;695A-4F07-88;PO15428114828;1
SO45785;8;646;223;20180403;20180413;20180410;283;1;100;3;4;5,19;20,75;0;0,00;5,71;22,82;20,75;1,66;0,52;695A-4F07-88;PO15428114828;1
SO45785;9;646;348;20180403;20180413;20180410;283;1;100;3;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;695A-4F07-88;PO15428114828;1
SO45785;10;646;349;20180403;20180413;20180410;283;1;100;3;3;2 024,99;6 074,98;0;0,00;1 898,09;5 694,28;6 074,98;486,00;151,87;695A-4F07-88;PO15428114828;1
SO45785;11;646;351;20180403;20180413;20180410;283;1;100;3;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;695A-4F07-88;PO15428114828;1
SO45785;12;646;350;20180403;20180413;20180410;283;1;100;3;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;695A-4F07-88;PO15428114828;1
SO45786;1;514;315;20180405;20180415;20180412;288;1;19;6;9;874,79;7 873,15;0;0,00;884,71;7 962,37;7 873,15;629,85;196,83;C4AF-4371-B7;PO14732192241;1
SO45786;2;514;310;20180405;20180415;20180412;288;1;19;6;2;2 146,96;4 293,92;0;0,00;2 171,29;4 342,59;4 293,92;343,51;107,35;C4AF-4371-B7;PO14732192241;1
SO45786;3;514;276;20180405;20180415;20180412;288;1;19;6;1;356,90;356,90;0;0,00;352,14;352,14;356,90;28,55;8,92;C4AF-4371-B7;PO14732192241;1
SO45786;4;514;223;20180405;20180415;20180412;288;1;19;6;2;5,19;10,37;0;0,00;5,71;11,41;10,37;0,83;0,26;C4AF-4371-B7;PO14732192241;1
SO45786;5;514;328;20180405;20180415;20180412;288;1;19;6;3;419,46;1 258,38;0;0,00;413,15;1 239,44;1 258,38;100,67;31,46;C4AF-4371-B7;PO14732192241;1
SO45786;6;514;330;20180405;20180415;20180412;288;1;19;6;5;419,46;2 097,29;0;0,00;413,15;2 065,73;2 097,29;167,78;52,43;C4AF-4371-B7;PO14732192241;1
SO45786;7;514;317;20180405;20180415;20180412;288;1;19;6;7;874,79;6 123,56;0;0,00;884,71;6 192,96;6 123,56;489,88;153,09;C4AF-4371-B7;PO14732192241;1
SO45786;8;514;316;20180405;20180415;20180412;288;1;19;6;2;874,79;1 749,59;0;0,00;884,71;1 769,42;1 749,59;139,97;43,74;C4AF-4371-B7;PO14732192241;1
SO45786;9;514;215;20180405;20180415;20180412;288;1;19;6;3;20,19;60,56;0;0,00;12,03;36,08;60,56;4,84;1,51;C4AF-4371-B7;PO14732192241;1
SO45786;10;514;212;20180405;20180415;20180412;288;1;19;6;2;20,19;40,37;0;0,00;12,03;24,06;40,37;3,23;1,01;C4AF-4371-B7;PO14732192241;1
SO45786;11;514;229;20180405;20180415;20180412;288;1;19;6;2;28,84;57,68;0;0,00;31,72;63,45;57,68;4,61;1,44;C4AF-4371-B7;PO14732192241;1
SO45786;12;514;253;20180405;20180415;20180412;288;1;19;6;5;178,58;892,90;0;0,00;176,20;881,00;892,90;71,43;22,32;C4AF-4371-B7;PO14732192241;1
SO45786;13;514;334;20180405;20180415;20180412;288;1;19;6;4;419,46;1 677,84;0;0,00;413,15;1 652,59;1 677,84;134,23;41,95;C4AF-4371-B7;PO14732192241;1
SO45786;14;514;270;20180405;20180415;20180412;288;1;19;6;4;183,94;735,75;0;0,00;181,49;725,94;735,75;58,86;18,39;C4AF-4371-B7;PO14732192241;1
SO45786;15;514;326;20180405;20180415;20180412;288;1;19;6;8;419,46;3 355,67;0;0,00;413,15;3 305,17;3 355,67;268,45;83,89;C4AF-4371-B7;PO14732192241;1
SO45786;16;514;285;20180405;20180415;20180412;288;1;19;6;2;178,58;357,16;0;0,00;176,20;352,40;357,16;28,57;8,93;C4AF-4371-B7;PO14732192241;1
SO45786;17;514;322;20180405;20180415;20180412;288;1;19;6;6;419,46;2 516,75;0;0,00;413,15;2 478,88;2 516,75;201,34;62,92;C4AF-4371-B7;PO14732192241;1
SO45786;18;514;340;20180405;20180415;20180412;288;1;19;6;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;C4AF-4371-B7;PO14732192241;1
SO45786;19;514;272;20180405;20180415;20180412;288;1;19;6;1;183,94;183,94;0;0,00;181,49;181,49;183,94;14,72;4,60;C4AF-4371-B7;PO14732192241;1
SO45786;20;514;314;20180405;20180415;20180412;288;1;19;6;5;2 146,96;10 734,81;0;0,00;2 171,29;10 856,47;10 734,81;858,78;268,37;C4AF-4371-B7;PO14732192241;1
SO45786;21;514;324;20180405;20180415;20180412;288;1;19;6;9;419,46;3 775,13;0;0,00;413,15;3 718,32;3 775,13;302,01;94,38;C4AF-4371-B7;PO14732192241;1
SO45786;22;514;275;20180405;20180415;20180412;288;1;19;6;2;356,90;713,80;0;0,00;352,14;704,28;713,80;57,10;17,84;C4AF-4371-B7;PO14732192241;1
SO45786;23;514;235;20180405;20180415;20180412;288;1;19;6;1;28,84;28,84;0;0,00;31,72;31,72;28,84;2,31;0,72;C4AF-4371-B7;PO14732192241;1
SO45786;24;514;342;20180405;20180415;20180412;288;2;19;6;13;405,48;5 271,20;0,02;105,42;413,15;5 370,90;5 165,78;413,26;129,14;C4AF-4371-B7;PO14732192241;1
SO45786;25;514;241;20180405;20180415;20180412;288;1;19;6;1;758,08;758,08;0;0,00;747,97;747,97;758,08;60,65;18,95;C4AF-4371-B7;PO14732192241;1
SO45786;26;514;332;20180405;20180415;20180412;288;1;19;6;9;419,46;3 775,13;0;0,00;413,15;3 718,32;3 775,13;302,01;94,38;C4AF-4371-B7;PO14732192241;1
SO45786;27;514;319;20180405;20180415;20180412;288;1;19;6;9;874,79;7 873,15;0;0,00;884,71;7 962,37;7 873,15;629,85;196,83;C4AF-4371-B7;PO14732192241;1
SO45786;28;514;264;20180405;20180415;20180412;288;1;19;6;4;183,94;735,75;0;0,00;181,49;725,94;735,75;58,86;18,39;C4AF-4371-B7;PO14732192241;1
SO45786;29;514;338;20180405;20180415;20180412;288;1;19;6;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;C4AF-4371-B7;PO14732192241;1
SO45787;1;504;345;20180406;20180416;20180413;281;1;100;3;2;2 039,99;4 079,99;0;0,00;1 912,15;3 824,31;4 079,99;326,40;102,00;4982-4990-91;PO14384118726;1
SO45787;2;504;218;20180406;20180416;20180413;281;1;100;3;8;5,70;45,60;0;0,00;3,40;27,17;45,60;3,65;1,14;4982-4990-91;PO14384118726;1
SO45787;3;504;346;20180406;20180416;20180413;281;1;100;3;1;2 039,99;2 039,99;0;0,00;1 912,15;1 912,15;2 039,99;163,20;51,00;4982-4990-91;PO14384118726;1
SO45787;4;504;350;20180406;20180416;20180413;281;1;100;3;1;2 024,99;2 024,99;0;0,00;1 898,09;1 898,09;2 024,99;162,00;50,62;4982-4990-91;PO14384118726;1
SO45787;5;504;348;20180406;20180416;20180413;281;1;100;3;1;2 024,99;2 024,99;0;0,00;1 898,09;1 898,09;2 024,99;162,00;50,62;4982-4990-91;PO14384118726;1
SO45787;6;504;219;20180406;20180416;20180413;281;1;100;3;2;5,70;11,40;0;0,00;3,40;6,79;11,40;0,91;0,29;4982-4990-91;PO14384118726;1
SO45788;1;383;322;20180407;20180417;20180414;287;1;100;4;1;419,46;419,46;0;0,00;413,15;413,15;419,46;33,56;10,49;70AB-422F-8E;PO14413199158;1
SO45788;2;383;319;20180407;20180417;20180414;287;1;100;4;2;874,79;1 749,59;0;0,00;884,71;1 769,42;1 749,59;139,97;43,74;70AB-422F-8E;PO14413199158;1
SO45789;1;578;288;20180408;20180418;20180415;289;1;100;1;2;722,59;1 445,19;0;0,00;623,84;1 247,68;1 445,19;115,62;36,13;2B3B-446D-88;PO14123172083;1
SO45789;2;578;299;20180408;20180418;20180415;289;1;100;1;2;809,76;1 619,52;0;0,00;699,09;1 398,19;1 619,52;129,56;40,49;2B3B-446D-88;PO14123172083;1
SO45790;1;200;314;20180409;20180419;20180416;289;1;100;1;1;2 146,96;2 146,96;0;0,00;2 171,29;2 171,29;2 146,96;171,76;53,67;4BF3-4DED-94;PO13978116594;1
SO45790;2;200;272;20180409;20180419;20180416;289;1;100;1;1;183,94;183,94;0;0,00;181,49;181,49;183,94;14,72;4,60;4BF3-4DED-94;PO13978116594;1
SO45790;3;200;264;20180409;20180419;20180416;289;1;100;1;3;183,94;551,81;0;0,00;181,49;544,46;551,81;44,15;13,80;4BF3-4DED-94;PO13978116594;1
SO45791;1;643;319;20180410;20180420;20180417;281;1;100;3;1;874,79;874,79;0;0,00;884,71;884,71;874,79;69,98;21,87;F4F2-4618-8C;PO13949179754;1
SO45791;2;643;326;20180410;20180420;20180417;281;1;100;3;3;419,46;1 258,38;0;0,00;413,15;1 239,44;1 258,38;100,67;31,46;F4F2-4618-8C;PO13949179754;1
SO45791;3;643;324;20180410;20180420;20180417;281;1;100;3;1;419,46;419,46;0;0,00;413,15;413,15;419,46;33,56;10,49;F4F2-4618-8C;PO13949179754;1
SO45791;4;643;328;20180410;20180420;20180417;281;1;100;3;1;419,46;419,46;0;0,00;413,15;413,15;419,46;33,56;10,49;F4F2-4618-8C;PO13949179754;1
SO45791;5;643;342;20180410;20180420;20180417;281;1;100;3;1;419,46;419,46;0;0,00;413,15;413,15;419,46;33,56;10,49;F4F2-4618-8C;PO13949179754;1
SO45792;1;119;349;20180411;20180421;20180418;288;1;19;6;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;D5D3-43B4-A2;PO13862173868;1
SO45792;2;119;351;20180411;20180421;20180418;288;1;19;6;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;D5D3-43B4-A2;PO13862173868;1
SO45792;3;119;347;20180411;20180421;20180418;288;1;19;6;2;2 039,99;4 079,99;0;0,00;1 912,15;3 824,31;4 079,99;326,40;102,00;D5D3-43B4-A2;PO13862173868;1
SO45792;4;119;296;20180411;20180421;20180418;288;1;19;6;1;714,70;714,70;0;0,00;617,03;617,03;714,70;57,18;17,87;D5D3-43B4-A2;PO13862173868;1
SO45792;5;119;292;20180411;20180421;20180418;288;1;19;6;2;818,70;1 637,40;0;0,00;706,81;1 413,62;1 637,40;130,99;40,94;D5D3-43B4-A2;PO13862173868;1
SO45792;6;119;307;20180411;20180421;20180418;288;1;19;6;1;722,59;722,59;0;0,00;623,84;623,84;722,59;57,81;18,06;D5D3-43B4-A2;PO13862173868;1
SO45792;7;119;344;20180411;20180421;20180418;288;1;19;6;2;2 039,99;4 079,99;0;0,00;1 912,15;3 824,31;4 079,99;326,40;102,00;D5D3-43B4-A2;PO13862173868;1
SO45792;8;119;346;20180411;20180421;20180418;288;1;19;6;4;2 039,99;8 159,98;0;0,00;1 912,15;7 648,62;8 159,98;652,80;204,00;D5D3-43B4-A2;PO13862173868;1
SO45792;9;119;218;20180411;20180421;20180418;288;1;19;6;6;5,70;34,20;0;0,00;3,40;20,38;34,20;2,74;0,86;D5D3-43B4-A2;PO13862173868;1
SO45792;10;119;348;20180411;20180421;20180418;288;1;19;6;2;2 024,99;4 049,99;0;0,00;1 898,09;3 796,19;4 049,99;324,00;101,25;D5D3-43B4-A2;PO13862173868;1
SO45793;1;618;232;20180411;20180421;20180418;281;1;100;2;2;28,84;57,68;0;0,00;31,72;63,45;57,68;4,61;1,44;0B18-49B2-96;PO13775113238;1
SO45793;2;618;336;20180411;20180421;20180418;281;1;100;2;1;419,46;419,46;0;0,00;413,15;413,15;419,46;33,56;10,49;0B18-49B2-96;PO13775113238;1
SO45793;3;618;338;20180411;20180421;20180418;281;1;100;2;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;0B18-49B2-96;PO13775113238;1
SO45793;4;618;314;20180411;20180421;20180418;281;1;100;2;3;2 146,96;6 440,89;0;0,00;2 171,29;6 513,88;6 440,89;515,27;161,02;0B18-49B2-96;PO13775113238;1
SO45793;5;618;334;20180411;20180421;20180418;281;1;100;2;3;419,46;1 258,38;0;0,00;413,15;1 239,44;1 258,38;100,67;31,46;0B18-49B2-96;PO13775113238;1
SO45793;6;618;326;20180411;20180421;20180418;281;1;100;2;1;419,46;419,46;0;0,00;413,15;413,15;419,46;33,56;10,49;0B18-49B2-96;PO13775113238;1
SO45793;7;618;262;20180411;20180421;20180418;281;1;100;2;2;183,94;367,88;0;0,00;181,49;362,97;367,88;29,43;9,20;0B18-49B2-96;PO13775113238;1
SO45793;8;618;316;20180411;20180421;20180418;281;1;100;2;1;874,79;874,79;0;0,00;884,71;884,71;874,79;69,98;21,87;0B18-49B2-96;PO13775113238;1
SO45793;9;618;235;20180411;20180421;20180418;281;1;100;2;1;28,84;28,84;0;0,00;31,72;31,72;28,84;2,31;0,72;0B18-49B2-96;PO13775113238;1
SO45793;10;618;317;20180411;20180421;20180418;281;1;100;2;1;874,79;874,79;0;0,00;884,71;884,71;874,79;69,98;21,87;0B18-49B2-96;PO13775113238;1
SO45793;11;618;330;20180411;20180421;20180418;281;1;100;2;4;419,46;1 677,84;0;0,00;413,15;1 652,59;1 677,84;134,23;41,95;0B18-49B2-96;PO13775113238;1
SO45793;12;618;315;20180411;20180421;20180418;281;1;100;2;3;874,79;2 624,38;0;0,00;884,71;2 654,12;2 624,38;209,95;65,61;0B18-49B2-96;PO13775113238;1
SO45793;13;618;340;20180411;20180421;20180418;281;1;100;2;1;419,46;419,46;0;0,00;413,15;413,15;419,46;33,56;10,49;0B18-49B2-96;PO13775113238;1
SO45793;14;618;322;20180411;20180421;20180418;281;1;100;2;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;0B18-49B2-96;PO13775113238;1
SO45793;15;618;318;20180411;20180421;20180418;281;1;100;2;1;874,79;874,79;0;0,00;884,71;884,71;874,79;69,98;21,87;0B18-49B2-96;PO13775113238;1
SO45793;16;618;324;20180411;20180421;20180418;281;1;100;2;1;419,46;419,46;0;0,00;413,15;413,15;419,46;33,56;10,49;0B18-49B2-96;PO13775113238;1
SO45793;17;618;332;20180411;20180421;20180418;281;1;100;2;1;419,46;419,46;0;0,00;413,15;413,15;419,46;33,56;10,49;0B18-49B2-96;PO13775113238;1
SO45793;18;618;312;20180411;20180421;20180418;281;1;100;2;3;2 146,96;6 440,89;0;0,00;2 171,29;6 513,88;6 440,89;515,27;161,02;0B18-49B2-96;PO13775113238;1
SO45793;19;618;285;20180411;20180421;20180418;281;1;100;2;2;178,58;357,16;0;0,00;176,20;352,40;357,16;28,57;8,93;0B18-49B2-96;PO13775113238;1
SO45793;20;618;342;20180411;20180421;20180418;281;1;100;2;2;419,46;838,92;0;0,00;413,15;826,29;838,92;67,11;20,97;0B18-49B2-96;PO13775113238;1
SO45793;21;618;229;20180411;20180421;20180418;281;1;100;2;3;28,84;86,52;0;0,00;31,72;95,17;86,52;6,92;2,16;0B18-49B2-96;PO13775113238;1
SO45793;22;618;223;20180411;20180421;20180418;281;1;100;2;1;5,19;5,19;0;0,00;5,71;5,71;5,19;0,41;0,13;0B18-49B2-96;PO13775113238;1
